"","name","id","nametype","recclass","mass_in_grams","fell_or_found","year","latitude","longitude","GeoLocation"
"8577","Dominion Range 08131",53950,"Valid","H5",9.5,"Found",2008,0,0,"(0.0, 0.0)"
"8578","Dominion Range 08132",53951,"Valid","LL6",14.5,"Found",2008,0,0,"(0.0, 0.0)"
"8579","Dominion Range 08133",53952,"Valid","L5",9.3,"Found",2008,0,0,"(0.0, 0.0)"
"8580","Dominion Range 08134",53953,"Valid","L5",14.9,"Found",2008,0,0,"(0.0, 0.0)"
"8581","Dominion Range 08135",53954,"Valid","L5",12.8,"Found",2008,0,0,"(0.0, 0.0)"
"8582","Dominion Range 08136",53955,"Valid","H5",18.8,"Found",2008,0,0,"(0.0, 0.0)"
"8583","Dominion Range 08137",53956,"Valid","LL6",13.7,"Found",2008,0,0,"(0.0, 0.0)"
"8584","Dominion Range 08138",53957,"Valid","L6",8.4,"Found",2008,0,0,"(0.0, 0.0)"
"8585","Dominion Range 08139",53958,"Valid","CO3",21.8,"Found",2008,0,0,"(0.0, 0.0)"
"8586","Dominion Range 08140",53959,"Valid","LL6",39.1,"Found",2008,0,0,"(0.0, 0.0)"
"8587","Dominion Range 08141",53960,"Valid","LL6",20.4,"Found",2008,0,0,"(0.0, 0.0)"
"8588","Dominion Range 08142",53961,"Valid","L5",21.1,"Found",2008,0,0,"(0.0, 0.0)"
"8589","Dominion Range 08143",53962,"Valid","L6",13.9,"Found",2008,0,0,"(0.0, 0.0)"
"8590","Dominion Range 08144",53963,"Valid","L5",35.3,"Found",2008,0,0,"(0.0, 0.0)"
"8591","Dominion Range 08145",53964,"Valid","L5",20.4,"Found",2008,0,0,"(0.0, 0.0)"
"8592","Dominion Range 08146",53965,"Valid","LL5",30,"Found",2008,0,0,"(0.0, 0.0)"
"8593","Dominion Range 08147",53966,"Valid","LL6",44.1,"Found",2008,0,0,"(0.0, 0.0)"
"8594","Dominion Range 08148",53967,"Valid","LL6",34,"Found",2008,0,0,"(0.0, 0.0)"
"8595","Dominion Range 08149",53968,"Valid","H6",43.4,"Found",2008,0,0,"(0.0, 0.0)"
"8596","Dominion Range 08150",53969,"Valid","LL6",12.2,"Found",2008,0,0,"(0.0, 0.0)"
"8597","Dominion Range 08151",53970,"Valid","LL6",18.5,"Found",2008,0,0,"(0.0, 0.0)"
"8598","Dominion Range 08152",53971,"Valid","H5",17,"Found",2008,0,0,"(0.0, 0.0)"
"8599","Dominion Range 08153",53972,"Valid","LL6",9.3,"Found",2008,0,0,"(0.0, 0.0)"
"8600","Dominion Range 08154",53973,"Valid","L5",10.4,"Found",2008,0,0,"(0.0, 0.0)"
"8601","Dominion Range 08155",53974,"Valid","LL6",22.2,"Found",2008,0,0,"(0.0, 0.0)"
"8602","Dominion Range 08156",53975,"Valid","LL6",14.4,"Found",2008,0,0,"(0.0, 0.0)"
"8603","Dominion Range 08157",53976,"Valid","LL6",19.1,"Found",2008,0,0,"(0.0, 0.0)"
"8604","Dominion Range 08158",53977,"Valid","L6",6.9,"Found",2008,0,0,"(0.0, 0.0)"
"8605","Dominion Range 08159",53978,"Valid","L5",13.8,"Found",2008,0,0,"(0.0, 0.0)"
"8606","Dominion Range 08160",53979,"Valid","LL6",35.6,"Found",2008,0,0,"(0.0, 0.0)"
"8607","Dominion Range 08161",53980,"Valid","LL6",18.8,"Found",2008,0,0,"(0.0, 0.0)"
"8608","Dominion Range 08162",53981,"Valid","H4",31.2,"Found",2008,0,0,"(0.0, 0.0)"
"8609","Dominion Range 08163",53982,"Valid","L6",19.9,"Found",2008,0,0,"(0.0, 0.0)"
"8610","Dominion Range 08164",53983,"Valid","L5",60.7,"Found",2008,0,0,"(0.0, 0.0)"
"8611","Dominion Range 08165",53984,"Valid","LL6",50,"Found",2008,0,0,"(0.0, 0.0)"
"8612","Dominion Range 08166",53985,"Valid","L6",38.2,"Found",2008,0,0,"(0.0, 0.0)"
"8613","Dominion Range 08167",53986,"Valid","H5",37.3,"Found",2008,0,0,"(0.0, 0.0)"
"8614","Dominion Range 08168",53987,"Valid","L5",20.4,"Found",2008,0,0,"(0.0, 0.0)"
"8615","Dominion Range 08169",53988,"Valid","L6",38.5,"Found",2008,0,0,"(0.0, 0.0)"
"8616","Dominion Range 08170",53989,"Valid","LL6",11,"Found",2008,0,0,"(0.0, 0.0)"
"8617","Dominion Range 08171",53990,"Valid","LL6",17.4,"Found",2008,0,0,"(0.0, 0.0)"
"8618","Dominion Range 08172",53991,"Valid","H6",38,"Found",2008,0,0,"(0.0, 0.0)"
"8619","Dominion Range 08173",53992,"Valid","LL6",15.4,"Found",2008,0,0,"(0.0, 0.0)"
"8620","Dominion Range 08174",53993,"Valid","LL6",28.4,"Found",2008,0,0,"(0.0, 0.0)"
"8621","Dominion Range 08175",53994,"Valid","LL6",15.6,"Found",2008,0,0,"(0.0, 0.0)"
"8622","Dominion Range 08176",53995,"Valid","LL6",8.4,"Found",2008,0,0,"(0.0, 0.0)"
"8623","Dominion Range 08177",53996,"Valid","LL6",31,"Found",2008,0,0,"(0.0, 0.0)"
"8624","Dominion Range 08178",53997,"Valid","LL6",22.5,"Found",2008,0,0,"(0.0, 0.0)"
"8625","Dominion Range 08179",53998,"Valid","LL6",29.8,"Found",2008,0,0,"(0.0, 0.0)"
"8626","Dominion Range 08180",53999,"Valid","LL5",22.7,"Found",2008,0,0,"(0.0, 0.0)"
"8627","Dominion Range 08181",54000,"Valid","LL6",35.2,"Found",2008,0,0,"(0.0, 0.0)"
"8628","Dominion Range 08182",54001,"Valid","LL5",42.7,"Found",2008,0,0,"(0.0, 0.0)"
"8629","Dominion Range 08183",54002,"Valid","L6",28.3,"Found",2008,0,0,"(0.0, 0.0)"
"8630","Dominion Range 08184",54003,"Valid","LL6",32.8,"Found",2008,0,0,"(0.0, 0.0)"
"8631","Dominion Range 08185",54004,"Valid","LL6",49.3,"Found",2008,0,0,"(0.0, 0.0)"
"8632","Dominion Range 08186",54005,"Valid","LL6",74.4,"Found",2008,0,0,"(0.0, 0.0)"
"8633","Dominion Range 08187",54006,"Valid","LL6",27.9,"Found",2008,0,0,"(0.0, 0.0)"
"8634","Dominion Range 08188",54007,"Valid","L6",77.5,"Found",2008,0,0,"(0.0, 0.0)"
"8635","Dominion Range 08189",54008,"Valid","LL6",30.8,"Found",2008,0,0,"(0.0, 0.0)"
"8636","Dominion Range 08190",54009,"Valid","LL6",15.5,"Found",2008,0,0,"(0.0, 0.0)"
"8637","Dominion Range 08191",54010,"Valid","LL6",19.2,"Found",2008,0,0,"(0.0, 0.0)"
"8638","Dominion Range 08192",54011,"Valid","LL6",23.3,"Found",2008,0,0,"(0.0, 0.0)"
"8639","Dominion Range 08193",54012,"Valid","LL6",20.2,"Found",2008,0,0,"(0.0, 0.0)"
"8640","Dominion Range 08194",54013,"Valid","LL6",14.4,"Found",2008,0,0,"(0.0, 0.0)"
"8641","Dominion Range 08195",54014,"Valid","LL6",40.7,"Found",2008,0,0,"(0.0, 0.0)"
"8642","Dominion Range 08196",54015,"Valid","L6",28.3,"Found",2008,0,0,"(0.0, 0.0)"
"8643","Dominion Range 08197",54016,"Valid","LL6",22.6,"Found",2008,0,0,"(0.0, 0.0)"
"8644","Dominion Range 08198",54017,"Valid","LL6",13.9,"Found",2008,0,0,"(0.0, 0.0)"
"8645","Dominion Range 08199",54018,"Valid","L5",21.6,"Found",2008,0,0,"(0.0, 0.0)"
"8646","Dominion Range 08200",53046,"Valid","LL5",15.9,"Found",2008,0,0,"(0.0, 0.0)"
"8647","Dominion Range 08201",53047,"Valid","LL5",21.1,"Found",2008,0,0,"(0.0, 0.0)"
"8648","Dominion Range 08202",53048,"Valid","L5",21.8,"Found",2008,0,0,"(0.0, 0.0)"
"8649","Dominion Range 08203",53049,"Valid","LL5",33.2,"Found",2008,0,0,"(0.0, 0.0)"
"8650","Dominion Range 08204",53050,"Valid","LL6",24.1,"Found",2008,0,0,"(0.0, 0.0)"
"8651","Dominion Range 08205",53051,"Valid","LL6",17.7,"Found",2008,0,0,"(0.0, 0.0)"
"8652","Dominion Range 08206",53052,"Valid","LL6",39,"Found",2008,0,0,"(0.0, 0.0)"
"8653","Dominion Range 08207",53053,"Valid","LL6",22.6,"Found",2008,0,0,"(0.0, 0.0)"
"8654","Dominion Range 08208",53054,"Valid","LL6",27.1,"Found",2008,0,0,"(0.0, 0.0)"
"8655","Dominion Range 08209",53055,"Valid","L6",25.4,"Found",2008,0,0,"(0.0, 0.0)"
"8656","Dominion Range 08210",53056,"Valid","LL6",15.9,"Found",2008,0,0,"(0.0, 0.0)"
"8657","Dominion Range 08211",53057,"Valid","LL6",12.6,"Found",2008,0,0,"(0.0, 0.0)"
"8658","Dominion Range 08212",53058,"Valid","H6",8.2,"Found",2008,0,0,"(0.0, 0.0)"
"8659","Dominion Range 08213",53059,"Valid","LL5",9.3,"Found",2008,0,0,"(0.0, 0.0)"
"8660","Dominion Range 08214",53060,"Valid","LL5",9.4,"Found",2008,0,0,"(0.0, 0.0)"
"8661","Dominion Range 08215",53061,"Valid","LL6",14.6,"Found",2008,0,0,"(0.0, 0.0)"
"8662","Dominion Range 08216",53062,"Valid","L6",13,"Found",2008,0,0,"(0.0, 0.0)"
"8663","Dominion Range 08217",53063,"Valid","LL6",13.4,"Found",2008,0,0,"(0.0, 0.0)"
"8664","Dominion Range 08218",53064,"Valid","L6",18.3,"Found",2008,0,0,"(0.0, 0.0)"
"8665","Dominion Range 08219",53065,"Valid","LL6",21.9,"Found",2008,0,0,"(0.0, 0.0)"
"8666","Dominion Range 08220",54019,"Valid","L5",9.6,"Found",2008,0,0,"(0.0, 0.0)"
"8667","Dominion Range 08221",54020,"Valid","LL6",41.2,"Found",2008,0,0,"(0.0, 0.0)"
"8668","Dominion Range 08222",54021,"Valid","LL6",16.6,"Found",2008,0,0,"(0.0, 0.0)"
"8669","Dominion Range 08223",54022,"Valid","LL6",21.3,"Found",2008,0,0,"(0.0, 0.0)"
"8670","Dominion Range 08224",54023,"Valid","L6",31.6,"Found",2008,0,0,"(0.0, 0.0)"
"8671","Dominion Range 08225",54024,"Valid","LL6",21.7,"Found",2008,0,0,"(0.0, 0.0)"
"8672","Dominion Range 08226",54025,"Valid","LL6",21.2,"Found",2008,0,0,"(0.0, 0.0)"
"8673","Dominion Range 08227",54026,"Valid","L6",20.4,"Found",2008,0,0,"(0.0, 0.0)"
"8674","Dominion Range 08228",54027,"Valid","LL6",18.1,"Found",2008,0,0,"(0.0, 0.0)"
"8675","Dominion Range 08229",54028,"Valid","LL6",11.2,"Found",2008,0,0,"(0.0, 0.0)"
"8676","Dominion Range 08230",53066,"Valid","LL6",29.6,"Found",2008,0,0,"(0.0, 0.0)"
"8677","Dominion Range 08231",53067,"Valid","LL6",23.3,"Found",2008,0,0,"(0.0, 0.0)"
"8678","Dominion Range 08232",53068,"Valid","LL6",20.4,"Found",2008,0,0,"(0.0, 0.0)"
"8679","Dominion Range 08233",53069,"Valid","LL6",18.9,"Found",2008,0,0,"(0.0, 0.0)"
"8680","Dominion Range 08234",53070,"Valid","LL5",37.5,"Found",2008,0,0,"(0.0, 0.0)"
"8681","Dominion Range 08235",53071,"Valid","LL6",25.8,"Found",2008,0,0,"(0.0, 0.0)"
"8682","Dominion Range 08236",53072,"Valid","H6",27.6,"Found",2008,0,0,"(0.0, 0.0)"
"8683","Dominion Range 08237",53073,"Valid","LL6",31.3,"Found",2008,0,0,"(0.0, 0.0)"
"8684","Dominion Range 08238",53074,"Valid","LL6",29.9,"Found",2008,0,0,"(0.0, 0.0)"
"8685","Dominion Range 08239",53075,"Valid","H5",24.2,"Found",2008,0,0,"(0.0, 0.0)"
"8686","Dominion Range 08240",53076,"Valid","LL6",37.4,"Found",2008,0,0,"(0.0, 0.0)"
"8687","Dominion Range 08241",53077,"Valid","LL6",20.6,"Found",2008,0,0,"(0.0, 0.0)"
"8688","Dominion Range 08242",53078,"Valid","H6",25.1,"Found",2008,0,0,"(0.0, 0.0)"
"8689","Dominion Range 08243",53079,"Valid","LL6",43.2,"Found",2008,0,0,"(0.0, 0.0)"
"8690","Dominion Range 08244",53080,"Valid","LL6",45.4,"Found",2008,0,0,"(0.0, 0.0)"
"8691","Dominion Range 08245",53081,"Valid","LL6",42.2,"Found",2008,0,0,"(0.0, 0.0)"
"8692","Dominion Range 08246",53082,"Valid","LL6",42.3,"Found",2008,0,0,"(0.0, 0.0)"
"8693","Dominion Range 08247",53083,"Valid","LL6",61.7,"Found",2008,0,0,"(0.0, 0.0)"
"8694","Dominion Range 08248",53084,"Valid","LL6",32.9,"Found",2008,0,0,"(0.0, 0.0)"
"8695","Dominion Range 08249",53085,"Valid","LL5",72.2,"Found",2008,0,0,"(0.0, 0.0)"
"8696","Dominion Range 08250",54029,"Valid","L6",22.9,"Found",2008,0,0,"(0.0, 0.0)"
"8697","Dominion Range 08251",54030,"Valid","LL6",20,"Found",2008,0,0,"(0.0, 0.0)"
"8698","Dominion Range 08252",54031,"Valid","LL6",28.8,"Found",2008,0,0,"(0.0, 0.0)"
"8699","Dominion Range 08253",54032,"Valid","LL6",37.9,"Found",2008,0,0,"(0.0, 0.0)"
"8700","Dominion Range 08254",54033,"Valid","LL6",25.5,"Found",2008,0,0,"(0.0, 0.0)"
"8701","Dominion Range 08255",54034,"Valid","LL6",29.3,"Found",2008,0,0,"(0.0, 0.0)"
"8702","Dominion Range 08256",54035,"Valid","LL5",78.5,"Found",2008,0,0,"(0.0, 0.0)"
"8703","Dominion Range 08257",54036,"Valid","L5",19.8,"Found",2008,0,0,"(0.0, 0.0)"
"8704","Dominion Range 08258",54037,"Valid","LL6",48.4,"Found",2008,0,0,"(0.0, 0.0)"
"8705","Dominion Range 08259",54038,"Valid","LL6",64.2,"Found",2008,0,0,"(0.0, 0.0)"
"8706","Dominion Range 08260",54039,"Valid","LL6",9,"Found",2008,0,0,"(0.0, 0.0)"
"8707","Dominion Range 08261",54040,"Valid","L6",22.6,"Found",2008,0,0,"(0.0, 0.0)"
"8708","Dominion Range 08262",54041,"Valid","LL6",15,"Found",2008,0,0,"(0.0, 0.0)"
"8709","Dominion Range 08263",54042,"Valid","L5",12.4,"Found",2008,0,0,"(0.0, 0.0)"
"8710","Dominion Range 08264",54043,"Valid","L5",8.4,"Found",2008,0,0,"(0.0, 0.0)"
"8711","Dominion Range 08265",54044,"Valid","L6",6.2,"Found",2008,0,0,"(0.0, 0.0)"
"8712","Dominion Range 08266",54045,"Valid","LL6",30.1,"Found",2008,0,0,"(0.0, 0.0)"
"8713","Dominion Range 08267",54046,"Valid","LL6",19.8,"Found",2008,0,0,"(0.0, 0.0)"
"8714","Dominion Range 08268",54047,"Valid","LL6",30,"Found",2008,0,0,"(0.0, 0.0)"
"8715","Dominion Range 08269",54048,"Valid","LL6",29.3,"Found",2008,0,0,"(0.0, 0.0)"
"8716","Dominion Range 08270",54049,"Valid","LL6",29.5,"Found",2008,0,0,"(0.0, 0.0)"
"8717","Dominion Range 08271",54050,"Valid","L6",65,"Found",2008,0,0,"(0.0, 0.0)"
"8718","Dominion Range 08272",54051,"Valid","LL6",52.7,"Found",2008,0,0,"(0.0, 0.0)"
"8719","Dominion Range 08273",54052,"Valid","LL6",56.6,"Found",2008,0,0,"(0.0, 0.0)"
"8720","Dominion Range 08274",54053,"Valid","LL6",33.2,"Found",2008,0,0,"(0.0, 0.0)"
"8721","Dominion Range 08275",54054,"Valid","LL6",60.9,"Found",2008,0,0,"(0.0, 0.0)"
"8722","Dominion Range 08276",54055,"Valid","LL6",36.8,"Found",2008,0,0,"(0.0, 0.0)"
"8723","Dominion Range 08277",54056,"Valid","LL6",21,"Found",2008,0,0,"(0.0, 0.0)"
"8724","Dominion Range 08278",54057,"Valid","LL6",83.6,"Found",2008,0,0,"(0.0, 0.0)"
"8725","Dominion Range 08279",54058,"Valid","LL6",30.9,"Found",2008,0,0,"(0.0, 0.0)"
"8726","Dominion Range 08280",54059,"Valid","L6",24,"Found",2008,0,0,"(0.0, 0.0)"
"8727","Dominion Range 08281",54060,"Valid","LL6",15.3,"Found",2008,0,0,"(0.0, 0.0)"
"8728","Dominion Range 08282",54061,"Valid","LL6",20.8,"Found",2008,0,0,"(0.0, 0.0)"
"8729","Dominion Range 08283",54062,"Valid","L6",8.9,"Found",2008,0,0,"(0.0, 0.0)"
"8730","Dominion Range 08285",54063,"Valid","LL6",25,"Found",2008,0,0,"(0.0, 0.0)"
"8731","Dominion Range 08286",54064,"Valid","LL6",9.5,"Found",2008,0,0,"(0.0, 0.0)"
"8732","Dominion Range 08287",54065,"Valid","LL6",12.6,"Found",2008,0,0,"(0.0, 0.0)"
"8733","Dominion Range 08288",54066,"Valid","L6",14,"Found",2008,0,0,"(0.0, 0.0)"
"8734","Dominion Range 08289",54067,"Valid","LL6",6.4,"Found",2008,0,0,"(0.0, 0.0)"
"8735","Dominion Range 08290",54068,"Valid","LL6",24.8,"Found",2008,0,0,"(0.0, 0.0)"
"8736","Dominion Range 08291",54069,"Valid","LL6",28.7,"Found",2008,0,0,"(0.0, 0.0)"
"8737","Dominion Range 08292",54070,"Valid","LL5",29.2,"Found",2008,0,0,"(0.0, 0.0)"
"8738","Dominion Range 08293",54071,"Valid","LL6",20.8,"Found",2008,0,0,"(0.0, 0.0)"
"8739","Dominion Range 08294",54072,"Valid","L6",28.7,"Found",2008,0,0,"(0.0, 0.0)"
"8740","Dominion Range 08295",54073,"Valid","H5",28.5,"Found",2008,0,0,"(0.0, 0.0)"
"8741","Dominion Range 08296",54074,"Valid","L6",23.7,"Found",2008,0,0,"(0.0, 0.0)"
"8742","Dominion Range 08297",54075,"Valid","LL6",57.1,"Found",2008,0,0,"(0.0, 0.0)"
"8743","Dominion Range 08298",54076,"Valid","LL6",23.9,"Found",2008,0,0,"(0.0, 0.0)"
"8744","Dominion Range 08299",54077,"Valid","LL6",22.2,"Found",2008,0,0,"(0.0, 0.0)"
"8745","Dominion Range 08300",54078,"Valid","LL6",9.7,"Found",2008,0,0,"(0.0, 0.0)"
"8746","Dominion Range 08302",54079,"Valid","L6",15.6,"Found",2008,0,0,"(0.0, 0.0)"
"8747","Dominion Range 08303",54080,"Valid","L6",11.1,"Found",2008,0,0,"(0.0, 0.0)"
"8748","Dominion Range 08304",54081,"Valid","L5",5.4,"Found",2008,0,0,"(0.0, 0.0)"
"8749","Dominion Range 08305",54082,"Valid","L5",5.6,"Found",2008,0,0,"(0.0, 0.0)"
"8750","Dominion Range 08306",53086,"Valid","L6",13.3,"Found",2008,0,0,"(0.0, 0.0)"
"8751","Dominion Range 08307",54083,"Valid","L5",9.6,"Found",2008,0,0,"(0.0, 0.0)"
"8752","Dominion Range 08308",54084,"Valid","L6",2.8,"Found",2008,0,0,"(0.0, 0.0)"
"8753","Dominion Range 08309",54085,"Valid","LL6",9.2,"Found",2008,0,0,"(0.0, 0.0)"
"8754","Dominion Range 08310",54086,"Valid","LL6",4.9,"Found",2008,0,0,"(0.0, 0.0)"
"8755","Dominion Range 08311",54087,"Valid","L6",3.4,"Found",2008,0,0,"(0.0, 0.0)"
"8756","Dominion Range 08312",53087,"Valid","LL6",12.9,"Found",2008,0,0,"(0.0, 0.0)"
"8757","Dominion Range 08313",54088,"Valid","L5",18.5,"Found",2008,0,0,"(0.0, 0.0)"
"8758","Dominion Range 08314",54089,"Valid","L6",12.9,"Found",2008,0,0,"(0.0, 0.0)"
"8759","Dominion Range 08315",54090,"Valid","L6",7.3,"Found",2008,0,0,"(0.0, 0.0)"
"8760","Dominion Range 08316",53088,"Valid","LL6",20.3,"Found",2008,0,0,"(0.0, 0.0)"
"8761","Dominion Range 08317",54091,"Valid","L6",28.2,"Found",2008,0,0,"(0.0, 0.0)"
"8762","Dominion Range 08318",54092,"Valid","L5",7.1,"Found",2008,0,0,"(0.0, 0.0)"
"8763","Dominion Range 08319",53089,"Valid","LL6",19.2,"Found",2008,0,0,"(0.0, 0.0)"
"8764","Dominion Range 08320",54093,"Valid","L6",7.1,"Found",2008,0,0,"(0.0, 0.0)"
"8765","Dominion Range 08321",53090,"Valid","LL6",14.1,"Found",2008,0,0,"(0.0, 0.0)"
"8766","Dominion Range 08322",54094,"Valid","LL6",3,"Found",2008,0,0,"(0.0, 0.0)"
"8767","Dominion Range 08323",54095,"Valid","L5",15.9,"Found",2008,0,0,"(0.0, 0.0)"
"8768","Dominion Range 08324",54096,"Valid","LL6",12.4,"Found",2008,0,0,"(0.0, 0.0)"
"8769","Dominion Range 08325",53091,"Valid","LL6",18.9,"Found",2008,0,0,"(0.0, 0.0)"
"8770","Dominion Range 08326",53092,"Valid","LL6",19.1,"Found",2008,0,0,"(0.0, 0.0)"
"8771","Dominion Range 08327",53093,"Valid","L5",3.5,"Found",2008,0,0,"(0.0, 0.0)"
"8772","Dominion Range 08328",53094,"Valid","LL6",19.5,"Found",2008,0,0,"(0.0, 0.0)"
"8773","Dominion Range 08329",54097,"Valid","L5",8.3,"Found",2008,0,0,"(0.0, 0.0)"
"8774","Dominion Range 08330",52120,"Valid","L6",18,"Found",2008,0,0,"(0.0, 0.0)"
"8775","Dominion Range 08331",52121,"Valid","H6",21,"Found",2008,0,0,"(0.0, 0.0)"
"8776","Dominion Range 08332",52122,"Valid","L6",24,"Found",2008,0,0,"(0.0, 0.0)"
"8777","Dominion Range 08333",52123,"Valid","LL6",35.6,"Found",2008,0,0,"(0.0, 0.0)"
"8778","Dominion Range 08334",53095,"Valid","LL6",19.8,"Found",2008,0,0,"(0.0, 0.0)"
"8779","Dominion Range 08335",53096,"Valid","L6",30.6,"Found",2008,0,0,"(0.0, 0.0)"
"8780","Dominion Range 08336",52124,"Valid","LL6",26.1,"Found",2008,0,0,"(0.0, 0.0)"
"8781","Dominion Range 08337",53097,"Valid","L-imp melt",27.6,"Found",2008,0,0,"(0.0, 0.0)"
"8782","Dominion Range 08338",52125,"Valid","L6",19,"Found",2008,0,0,"(0.0, 0.0)"
"8783","Dominion Range 08339",52126,"Valid","LL6",34.8,"Found",2008,0,0,"(0.0, 0.0)"
"8784","Dominion Range 08340",54098,"Valid","L5",4,"Found",2008,0,0,"(0.0, 0.0)"
"8785","Dominion Range 08341",54099,"Valid","LL6",3.4,"Found",2008,0,0,"(0.0, 0.0)"
"8786","Dominion Range 08342",54100,"Valid","L6",2.2,"Found",2008,0,0,"(0.0, 0.0)"
"8787","Dominion Range 08343",53098,"Valid","LL6",1,"Found",2008,0,0,"(0.0, 0.0)"
"8788","Dominion Range 08344",53099,"Valid","L6",11.4,"Found",2008,0,0,"(0.0, 0.0)"
"8789","Dominion Range 08345",53100,"Valid","LL6",5.7,"Found",2008,0,0,"(0.0, 0.0)"
"8790","Dominion Range 08346",53101,"Valid","LL5",4.1,"Found",2008,0,0,"(0.0, 0.0)"
"8791","Dominion Range 08347",53102,"Valid","L6",10.3,"Found",2008,0,0,"(0.0, 0.0)"
"8792","Dominion Range 08348",53103,"Valid","LL6",3,"Found",2008,0,0,"(0.0, 0.0)"
"8793","Dominion Range 08349",53104,"Valid","L6",6.2,"Found",2008,0,0,"(0.0, 0.0)"
"8794","Dominion Range 08350",52127,"Valid","H6",7.2,"Found",2008,0,0,"(0.0, 0.0)"
"8795","Dominion Range 08351",53105,"Valid","CO3",26.3,"Found",2008,0,0,"(0.0, 0.0)"
"8796","Dominion Range 08352",52128,"Valid","H6",14.6,"Found",2008,0,0,"(0.0, 0.0)"
"8797","Dominion Range 08353",53106,"Valid","L5",12.7,"Found",2008,0,0,"(0.0, 0.0)"
"8798","Dominion Range 08354",52129,"Valid","L6",6.8,"Found",2008,0,0,"(0.0, 0.0)"
"8799","Dominion Range 08355",52130,"Valid","L6",8,"Found",2008,0,0,"(0.0, 0.0)"
"8800","Dominion Range 08356",52131,"Valid","LL6",11,"Found",2008,0,0,"(0.0, 0.0)"
"8801","Dominion Range 08357",52132,"Valid","L6",8.9,"Found",2008,0,0,"(0.0, 0.0)"
"8802","Dominion Range 08358",52133,"Valid","L6",9.5,"Found",2008,0,0,"(0.0, 0.0)"
"8803","Dominion Range 08359",52134,"Valid","LL6",21.4,"Found",2008,0,0,"(0.0, 0.0)"
"8805","Dominion Range 08360",54101,"Valid","L6",14.6,"Found",2008,0,0,"(0.0, 0.0)"
"8806","Dominion Range 08361",54102,"Valid","LL6",38.7,"Found",2008,0,0,"(0.0, 0.0)"
"8807","Dominion Range 08362",54103,"Valid","LL6",19.8,"Found",2008,0,0,"(0.0, 0.0)"
"8808","Dominion Range 08363",54104,"Valid","LL6",24.3,"Found",2008,0,0,"(0.0, 0.0)"
"8809","Dominion Range 08364",54105,"Valid","LL5",21,"Found",2008,0,0,"(0.0, 0.0)"
"8810","Dominion Range 08365",54106,"Valid","L6",19,"Found",2008,0,0,"(0.0, 0.0)"
"8811","Dominion Range 08366",54107,"Valid","L6",48.7,"Found",2008,0,0,"(0.0, 0.0)"
"8812","Dominion Range 08367",54108,"Valid","H6",20.9,"Found",2008,0,0,"(0.0, 0.0)"
"8813","Dominion Range 08368",54109,"Valid","LL6",28.5,"Found",2008,0,0,"(0.0, 0.0)"
"8814","Dominion Range 08369",54110,"Valid","LL6",18,"Found",2008,0,0,"(0.0, 0.0)"
"8815","Dominion Range 08370",52135,"Valid","L6",4.4,"Found",2008,0,0,"(0.0, 0.0)"
"8816","Dominion Range 08371",52136,"Valid","H6",5.2,"Found",2008,0,0,"(0.0, 0.0)"
"8817","Dominion Range 08372",53107,"Valid","Ureilite",6.6,"Found",2008,0,0,"(0.0, 0.0)"
"8818","Dominion Range 08373",52137,"Valid","H6",4.1,"Found",2008,0,0,"(0.0, 0.0)"
"8819","Dominion Range 08374",52138,"Valid","H6",4.3,"Found",2008,0,0,"(0.0, 0.0)"
"8820","Dominion Range 08375",52139,"Valid","LL6",1.9,"Found",2008,0,0,"(0.0, 0.0)"
"8821","Dominion Range 08376",52140,"Valid","L6",9.1,"Found",2008,0,0,"(0.0, 0.0)"
"8822","Dominion Range 08377",53108,"Valid","H5",4.2,"Found",2008,0,0,"(0.0, 0.0)"
"8823","Dominion Range 08378",53109,"Valid","H6",5.5,"Found",2008,0,0,"(0.0, 0.0)"
"8824","Dominion Range 08379",52141,"Valid","L6",1.2,"Found",2008,0,0,"(0.0, 0.0)"
"8825","Dominion Range 08380",54111,"Valid","H6",2.8,"Found",2008,0,0,"(0.0, 0.0)"
"8826","Dominion Range 08381",54112,"Valid","H6",3.2,"Found",2008,0,0,"(0.0, 0.0)"
"8827","Dominion Range 08382",54113,"Valid","H6",2.3,"Found",2008,0,0,"(0.0, 0.0)"
"8828","Dominion Range 08383",54114,"Valid","H6",2.1,"Found",2008,0,0,"(0.0, 0.0)"
"8829","Dominion Range 08384",54115,"Valid","LL6",2.6,"Found",2008,0,0,"(0.0, 0.0)"
"8830","Dominion Range 08385",54116,"Valid","L3",2.5,"Found",2008,0,0,"(0.0, 0.0)"
"8831","Dominion Range 08386",54117,"Valid","LL6",4.9,"Found",2008,0,0,"(0.0, 0.0)"
"8832","Dominion Range 08387",53110,"Valid","LL6",5.7,"Found",2008,0,0,"(0.0, 0.0)"
"8833","Dominion Range 08388",54118,"Valid","L6",6.1,"Found",2008,0,0,"(0.0, 0.0)"
"8834","Dominion Range 08389",54119,"Valid","L6",2.5,"Found",2008,0,0,"(0.0, 0.0)"
"8835","Dominion Range 08390",53111,"Valid","H5",83.3,"Found",2008,0,0,"(0.0, 0.0)"
"8836","Dominion Range 08391",52142,"Valid","H6",80.6,"Found",2008,0,0,"(0.0, 0.0)"
