"","name","id","nametype","recclass","mass_in_grams","fell_or_found","year","latitude","longitude","GeoLocation"
"3037","Northwest Africa 5123",47245,"Valid","L4",13,"Found",2001,0,0,"(0.0, 0.0)"
"3038","Northwest Africa 4834",45758,"Valid","Eucrite",50,"Found",2006,0,0,"(0.0, 0.0)"
"3039","Northwest Africa 4852",45776,"Valid","Ureilite",237,"Found",2002,0,0,"(0.0, 0.0)"
"3040","Northwest Africa 4861",45785,"Valid","Iron, IAB complex",2400,"Found",2005,0,0,"(0.0, 0.0)"
"3041","Northwest Africa 4908",47088,"Valid","Eucrite",464,"Found",NA,0,0,"(0.0, 0.0)"
"3042","Northwest Africa 4945",47119,"Valid","EL6",3150,"Found",2007,0,0,"(0.0, 0.0)"
"3043","Northwest Africa 4946",47120,"Valid","EL6",4543,"Found",2007,0,0,"(0.0, 0.0)"
"3044","Northwest Africa 4965",47138,"Valid","Diogenite",1023,"Found",2007,0,0,"(0.0, 0.0)"
"3045","Northwest Africa 4966",47139,"Valid","CK4",416,"Found",2007,0,0,"(0.0, 0.0)"
"3046","Northwest Africa 4967",47140,"Valid","CO3.2",689,"Found",2007,0,0,"(0.0, 0.0)"
"3047","Northwest Africa 4968",47141,"Valid","Eucrite",366,"Found",2007,0,0,"(0.0, 0.0)"
"3048","Northwest Africa 5124",47246,"Valid","L4",16,"Found",2001,0,0,"(0.0, 0.0)"
"3049","Northwest Africa 5024",47165,"Valid","CK4",100,"Found",2007,0,0,"(0.0, 0.0)"
"3050","Northwest Africa 5025",47166,"Valid","CK4",53,"Found",2007,0,0,"(0.0, 0.0)"
"3051","Northwest Africa 5026",47167,"Valid","LL3.7",2073,"Found",2007,0,0,"(0.0, 0.0)"
"3052","Northwest Africa 5028",47168,"Valid","CR2",2445,"Found",2007,0,0,"(0.0, 0.0)"
"3053","Northwest Africa 5084",47206,"Valid","L5",810,"Found",2001,0,0,"(0.0, 0.0)"
"3054","Northwest Africa 5085",47207,"Valid","L6",565,"Found",2001,0,0,"(0.0, 0.0)"
"3055","Northwest Africa 5098",47220,"Valid","L5",33,"Found",2001,0,0,"(0.0, 0.0)"
"3056","Northwest Africa 5101",47223,"Valid","L5",22,"Found",2001,0,0,"(0.0, 0.0)"
"3057","Northwest Africa 5106",47228,"Valid","L4",28,"Found",2001,0,0,"(0.0, 0.0)"
"3058","Northwest Africa 5107",47229,"Valid","L4",21,"Found",2001,0,0,"(0.0, 0.0)"
"3059","Northwest Africa 5108",47230,"Valid","L5",23,"Found",2001,0,0,"(0.0, 0.0)"
"3060","Northwest Africa 5111",47233,"Valid","L5",16,"Found",2001,0,0,"(0.0, 0.0)"
"3061","Northwest Africa 5114",47236,"Valid","L4",27,"Found",2001,0,0,"(0.0, 0.0)"
"3062","Northwest Africa 5115",47237,"Valid","L4",19,"Found",2001,0,0,"(0.0, 0.0)"
"3063","Northwest Africa 5116",47238,"Valid","L5",17,"Found",2001,0,0,"(0.0, 0.0)"
"3064","Northwest Africa 5117",47239,"Valid","L4",13,"Found",2001,0,0,"(0.0, 0.0)"
"3065","Northwest Africa 5119",47241,"Valid","L5",7,"Found",2001,0,0,"(0.0, 0.0)"
"3066","Northwest Africa 5120",47242,"Valid","L4",12,"Found",2001,0,0,"(0.0, 0.0)"
"3067","Northwest Africa 5121",47243,"Valid","L5",9,"Found",2001,0,0,"(0.0, 0.0)"
"3068","Northwest Africa 5122",47244,"Valid","L4",11,"Found",2001,0,0,"(0.0, 0.0)"
"3069","Northwest Africa 5126",47248,"Valid","L4",13,"Found",2001,0,0,"(0.0, 0.0)"
"3070","Northwest Africa 5127",47249,"Valid","L4",15,"Found",2001,0,0,"(0.0, 0.0)"
"3071","Northwest Africa 5128",47250,"Valid","L4",14,"Found",2001,0,0,"(0.0, 0.0)"
"3072","Northwest Africa 5129",47251,"Valid","L5",277,"Found",2001,0,0,"(0.0, 0.0)"
"3073","Northwest Africa 5130",47252,"Valid","CH3",23,"Found",2007,0,0,"(0.0, 0.0)"
"3074","Northwest Africa 5131",47253,"Valid","LL7",533,"Found",2007,0,0,"(0.0, 0.0)"
"3075","Northwest Africa 5132",47254,"Valid","L4",67,"Found",2007,0,0,"(0.0, 0.0)"
"3076","Northwest Africa 5133",47255,"Valid","L5",235,"Found",2007,0,0,"(0.0, 0.0)"
"3077","Northwest Africa 5136",47257,"Valid","LL6",223.2,"Found",2007,0,0,"(0.0, 0.0)"
"3078","Northwest Africa 5167",47288,"Valid","Angrite",859,"Found",2007,0,0,"(0.0, 0.0)"
"3079","Northwest Africa 5197",47318,"Valid","LL3.2",289,"Found",2006,0,0,"(0.0, 0.0)"
"3080","Northwest Africa 5199",47319,"Valid","Howardite",51,"Found",2006,0,0,"(0.0, 0.0)"
"3081","Northwest Africa 5201",47321,"Valid","Ureilite",11730,"Found",2007,0,0,"(0.0, 0.0)"
"3082","Northwest Africa 5202",47322,"Valid","CO3.8",109,"Found",2007,0,0,"(0.0, 0.0)"
"3083","Northwest Africa 5204",47323,"Valid","Eucrite",555,"Found",2006,0,0,"(0.0, 0.0)"
"3084","Northwest Africa 5205",47324,"Valid","LL3.2",4000,"Found",2006,0,0,"(0.0, 0.0)"
"3085","Northwest Africa 5206",47325,"Valid","LL3.05",128,"Found",2007,0,0,"(0.0, 0.0)"
"3086","Northwest Africa 5208",47327,"Valid","Howardite",245,"Found",2007,0,0,"(0.0, 0.0)"
"3087","Northwest Africa 5209",47328,"Valid","Ureilite",224,"Found",2007,0,0,"(0.0, 0.0)"
"3088","Northwest Africa 5211",47330,"Valid","CK",276,"Found",2007,0,0,"(0.0, 0.0)"
"3089","Northwest Africa 5212",47331,"Valid","CV3",181,"Found",2007,0,0,"(0.0, 0.0)"
"3090","Northwest Africa 5214",47332,"Valid","Martian (shergottite)",50.7,"Found",2007,0,0,"(0.0, 0.0)"
"3091","Northwest Africa 5215",47333,"Valid","Eucrite",198,"Found",2007,0,0,"(0.0, 0.0)"
"3092","Northwest Africa 5218",47336,"Valid","Eucrite",76,"Found",2007,0,0,"(0.0, 0.0)"
"3093","Northwest Africa 5219",47337,"Valid","Martian (shergottite)",60,"Found",2007,0,0,"(0.0, 0.0)"
"3094","Northwest Africa 5220",47338,"Valid","LL4-6",135,"Found",2007,0,0,"(0.0, 0.0)"
"3095","Northwest Africa 5221",47339,"Valid","LL6",90,"Found",2007,0,0,"(0.0, 0.0)"
"3096","Northwest Africa 5222",47340,"Valid","Howardite",60,"Found",2007,0,0,"(0.0, 0.0)"
"3097","Northwest Africa 5234",49002,"Valid","Eucrite-mmict",399,"Found",2008,0,0,"(0.0, 0.0)"
"3098","Northwest Africa 5241",49007,"Valid","H5",119,"Found",2007,0,0,"(0.0, 0.0)"
"3099","Northwest Africa 5242",49008,"Valid","LL6",609,"Found",2007,0,0,"(0.0, 0.0)"
"3100","Northwest Africa 5388",49118,"Valid","L3",161,"Found",2008,0,0,"(0.0, 0.0)"
"3101","Northwest Africa 5258",49013,"Valid","L4/5",728,"Found",2005,0,0,"(0.0, 0.0)"
"3102","Northwest Africa 5260",49015,"Valid","LL6",562,"Found",2005,0,0,"(0.0, 0.0)"
"3103","Northwest Africa 5264",49019,"Valid","H4/5",80.1,"Found",2005,0,0,"(0.0, 0.0)"
"3104","Northwest Africa 5265",49020,"Valid","H5",853,"Found",2005,0,0,"(0.0, 0.0)"
"3105","Northwest Africa 5268",49023,"Valid","LL6",197,"Found",2006,0,0,"(0.0, 0.0)"
"3106","Northwest Africa 5270",49025,"Valid","H4/5",71.4,"Found",2006,0,0,"(0.0, 0.0)"
"3107","Northwest Africa 5271",49026,"Valid","H4/5",219,"Found",2006,0,0,"(0.0, 0.0)"
"3108","Northwest Africa 5272",49027,"Valid","H6",106.3,"Found",2006,0,0,"(0.0, 0.0)"
"3109","Northwest Africa 5275",49030,"Valid","L4/5",2313,"Found",2006,0,0,"(0.0, 0.0)"
"3110","Northwest Africa 5276",49031,"Valid","L3-6",1289,"Found",2006,0,0,"(0.0, 0.0)"
"3111","Northwest Africa 5277",49032,"Valid","L3",556,"Found",2007,0,0,"(0.0, 0.0)"
"3112","Northwest Africa 5278",49033,"Valid","L4",155,"Found",2007,0,0,"(0.0, 0.0)"
"3113","Northwest Africa 5279",49034,"Valid","L3",580,"Found",2007,0,0,"(0.0, 0.0)"
"3114","Northwest Africa 5280",49035,"Valid","H3",557,"Found",2007,0,0,"(0.0, 0.0)"
"3115","Northwest Africa 5281",49036,"Valid","L3",105.5,"Found",2007,0,0,"(0.0, 0.0)"
"3116","Northwest Africa 5282",49037,"Valid","L4/5",384,"Found",2007,0,0,"(0.0, 0.0)"
"3117","Northwest Africa 5283",49038,"Valid","H4",810.4,"Found",2007,0,0,"(0.0, 0.0)"
"3118","Northwest Africa 5284",49039,"Valid","L3-6",665,"Found",2007,0,0,"(0.0, 0.0)"
"3119","Northwest Africa 5297",49045,"Valid","Achondrite-prim",130,"Found",2008,0,0,"(0.0, 0.0)"
"3120","Northwest Africa 5306",48984,"Valid","Howardite",128.7,"Found",2008,0,0,"(0.0, 0.0)"
"3121","Northwest Africa 5317",49047,"Valid","H5",72,"Found",2004,0,0,"(0.0, 0.0)"
"3122","Northwest Africa 5318",49048,"Valid","H6",90,"Found",2004,0,0,"(0.0, 0.0)"
"3123","Northwest Africa 5319",49049,"Valid","H3",30,"Found",2004,0,0,"(0.0, 0.0)"
"3124","Northwest Africa 5320",49050,"Valid","H5",86,"Found",2004,0,0,"(0.0, 0.0)"
"3125","Northwest Africa 5321",49051,"Valid","H4",52,"Found",2004,0,0,"(0.0, 0.0)"
"3126","Northwest Africa 5322",49052,"Valid","LL5",70,"Found",2004,0,0,"(0.0, 0.0)"
"3127","Northwest Africa 5323",49053,"Valid","H4/5",200,"Found",2005,0,0,"(0.0, 0.0)"
"3128","Northwest Africa 5324",49054,"Valid","L6",250,"Found",2005,0,0,"(0.0, 0.0)"
"3129","Northwest Africa 5325",49055,"Valid","L4",150,"Found",2005,0,0,"(0.0, 0.0)"
"3130","Northwest Africa 5326",49056,"Valid","H6",250,"Found",2005,0,0,"(0.0, 0.0)"
"3131","Northwest Africa 5327",49057,"Valid","L5",44,"Found",2005,0,0,"(0.0, 0.0)"
"3132","Northwest Africa 5328",49058,"Valid","H5/6",55,"Found",2005,0,0,"(0.0, 0.0)"
"3133","Northwest Africa 5329",49059,"Valid","LL5",35,"Found",2005,0,0,"(0.0, 0.0)"
"3134","Northwest Africa 5330",49060,"Valid","L6",300,"Found",2005,0,0,"(0.0, 0.0)"
"3135","Northwest Africa 5331",49061,"Valid","LL6",70,"Found",2005,0,0,"(0.0, 0.0)"
"3136","Northwest Africa 5332",49062,"Valid","H5",63,"Found",2006,0,0,"(0.0, 0.0)"
"3137","Northwest Africa 5333",49063,"Valid","L4",160,"Found",2007,0,0,"(0.0, 0.0)"
"3138","Northwest Africa 5334",49064,"Valid","H5",1223,"Found",2005,0,0,"(0.0, 0.0)"
"3139","Northwest Africa 5336",49066,"Valid","H6",1853,"Found",2002,0,0,"(0.0, 0.0)"
"3140","Northwest Africa 5337",49067,"Valid","H5",507.3,"Found",2007,0,0,"(0.0, 0.0)"
"3141","Northwest Africa 5338",49068,"Valid","H6",60.8,"Found",2007,0,0,"(0.0, 0.0)"
"3142","Northwest Africa 5349",49079,"Valid","Eucrite-pmict",445,"Found",2008,0,0,"(0.0, 0.0)"
"3143","Northwest Africa 5350",49080,"Valid","Howardite",468,"Found",2008,0,0,"(0.0, 0.0)"
"3144","Northwest Africa 5351",49081,"Valid","Eucrite-mmict",139,"Found",2007,0,0,"(0.0, 0.0)"
"3145","Northwest Africa 5356",49086,"Valid","Eucrite",770,"Found",2008,0,0,"(0.0, 0.0)"
"3146","Northwest Africa 5363",49093,"Valid","Achondrite-ung",2455,"Found",2008,0,0,"(0.0, 0.0)"
"3147","Northwest Africa 5382",49112,"Valid","LL6",60,"Found",2008,0,0,"(0.0, 0.0)"
"3148","Northwest Africa 5383",49113,"Valid","CO3",132,"Found",2008,0,0,"(0.0, 0.0)"
"3149","Northwest Africa 5385",49115,"Valid","H6",226,"Found",2007,0,0,"(0.0, 0.0)"
"3150","Northwest Africa 5386",49116,"Valid","LL5",276,"Found",2007,0,0,"(0.0, 0.0)"
"3151","Northwest Africa 5387",49117,"Valid","CV3",477,"Found",2008,0,0,"(0.0, 0.0)"
"3152","Northwest Africa 5389",49119,"Valid","LL6",616,"Found",2006,0,0,"(0.0, 0.0)"
"3153","Northwest Africa 5392",49122,"Valid","H4",188.2,"Found",2007,0,0,"(0.0, 0.0)"
"3154","Northwest Africa 5393",49123,"Valid","H3",74.1,"Found",2007,0,0,"(0.0, 0.0)"
"3155","Northwest Africa 5394",49124,"Valid","H6",15.3,"Found",2003,0,0,"(0.0, 0.0)"
"3156","Northwest Africa 5395",49125,"Valid","L6",123,"Found",2006,0,0,"(0.0, 0.0)"
"3157","Northwest Africa 5396",49126,"Valid","H6",29,"Found",2008,0,0,"(0.0, 0.0)"
"3158","Northwest Africa 5397",49127,"Valid","CV3",26,"Found",2003,0,0,"(0.0, 0.0)"
"3159","Northwest Africa 5402",49128,"Valid","LL-melt rock",189,"Found",2008,0,0,"(0.0, 0.0)"
"3160","Northwest Africa 5409",49129,"Valid","EL4",97.5,"Found",2006,0,0,"(0.0, 0.0)"
"3161","Northwest Africa 5410",49130,"Valid","Lodranite",38,"Found",2007,0,0,"(0.0, 0.0)"
"3162","Northwest Africa 5411",49131,"Valid","L3",198,"Found",2008,0,0,"(0.0, 0.0)"
"3163","Northwest Africa 5412",49132,"Valid","L6",476.4,"Found",2002,0,0,"(0.0, 0.0)"
"3164","Northwest Africa 5413",49133,"Valid","H5",1385.4,"Found",2002,0,0,"(0.0, 0.0)"
"3165","Northwest Africa 5414",49134,"Valid","H5",153.9,"Found",2002,0,0,"(0.0, 0.0)"
"3166","Northwest Africa 5416",49135,"Valid","H4",264.6,"Found",2002,0,0,"(0.0, 0.0)"
"3167","Northwest Africa 5417",49136,"Valid","LL6",49.58,"Found",2002,0,0,"(0.0, 0.0)"
"3168","Northwest Africa 5421",49138,"Valid","LL3.7",2200,"Found",2008,0,0,"(0.0, 0.0)"
"3169","Northwest Africa 5422",49139,"Valid","H4",880,"Found",2008,0,0,"(0.0, 0.0)"
"3170","Northwest Africa 5423",49140,"Valid","R3.8",1120,"Found",2008,0,0,"(0.0, 0.0)"
"3171","Northwest Africa 5424",49141,"Valid","L6",579,"Found",2008,0,0,"(0.0, 0.0)"
"3172","Northwest Africa 5425",49142,"Valid","H4",479,"Found",2006,0,0,"(0.0, 0.0)"
"3173","Northwest Africa 5426",49143,"Valid","R4",285,"Found",2006,0,0,"(0.0, 0.0)"
"3174","Northwest Africa 5427",49144,"Valid","L3.8",285,"Found",2006,0,0,"(0.0, 0.0)"
"3175","Northwest Africa 5428",49145,"Valid","L5-6",1026,"Found",2005,0,0,"(0.0, 0.0)"
"3176","Northwest Africa 5429",49146,"Valid","L3-6",4205,"Found",1998,0,0,"(0.0, 0.0)"
"3177","Northwest Africa 5430",49147,"Valid","LL6",295,"Found",2008,0,0,"(0.0, 0.0)"
"3178","Northwest Africa 5432",49149,"Valid","H5/6",580,"Found",2004,0,0,"(0.0, 0.0)"
"3179","Northwest Africa 5435",49152,"Valid","Brachinite",444,"Found",2009,0,0,"(0.0, 0.0)"
"3180","Northwest Africa 5458",49174,"Valid","L6",5200,"Found",2006,0,0,"(0.0, 0.0)"
"3181","Northwest Africa 5459",49175,"Valid","L4",26400,"Found",2006,0,0,"(0.0, 0.0)"
"3182","Northwest Africa 5460",49176,"Valid","H4",44400,"Found",2006,0,0,"(0.0, 0.0)"
"3183","Northwest Africa 5469",49178,"Valid","R5",958,"Found",2008,0,0,"(0.0, 0.0)"
"3184","Northwest Africa 5470",49179,"Valid","H6",2433,"Found",2008,0,0,"(0.0, 0.0)"
"3185","Northwest Africa 5484",49189,"Valid","Diogenite",328,"Found",2008,0,0,"(0.0, 0.0)"
"3186","Northwest Africa 5492",49192,"Valid","Chondrite-ung",593,"Found",2008,0,0,"(0.0, 0.0)"
"3187","Northwest Africa 5548",49247,"Valid","Achondrite-ung",56,"Found",2008,0,0,"(0.0, 0.0)"
"3188","Northwest Africa 5549",49248,"Valid","Iron, IAB-MG",12000,"Found",2008,0,0,"(0.0, 0.0)"
"3189","Northwest Africa 5553",49252,"Valid","L6",60.9,"Found",2008,0,0,"(0.0, 0.0)"
"3190","Northwest Africa 5557",49256,"Valid","CK5",23.5,"Found",2008,0,0,"(0.0, 0.0)"
"3191","Northwest Africa 5559",49258,"Valid","LL6",64.5,"Found",2008,0,0,"(0.0, 0.0)"
"3192","Northwest Africa 5560",49259,"Valid","H5/6",83.9,"Found",2008,0,0,"(0.0, 0.0)"
"3193","Northwest Africa 5561",49260,"Valid","CV3",57.8,"Found",2008,0,0,"(0.0, 0.0)"
"3194","Northwest Africa 5562",49261,"Valid","L6",70,"Found",2004,0,0,"(0.0, 0.0)"
"3195","Northwest Africa 5563",49262,"Valid","H6",62,"Found",2004,0,0,"(0.0, 0.0)"
"3196","Northwest Africa 5564",49263,"Valid","L6",91,"Found",2004,0,0,"(0.0, 0.0)"
"3197","Northwest Africa 5565",49264,"Valid","L4",60,"Found",2005,0,0,"(0.0, 0.0)"
"3198","Northwest Africa 5566",49265,"Valid","L6",200,"Found",2005,0,0,"(0.0, 0.0)"
"3199","Northwest Africa 5567",49266,"Valid","L4",21,"Found",2005,0,0,"(0.0, 0.0)"
"3200","Northwest Africa 5568",49267,"Valid","L5/6",50,"Found",2005,0,0,"(0.0, 0.0)"
"3201","Northwest Africa 5569",49268,"Valid","H5/6",75,"Found",2005,0,0,"(0.0, 0.0)"
"3202","Northwest Africa 5570",49269,"Valid","L6",32,"Found",2005,0,0,"(0.0, 0.0)"
"3203","Northwest Africa 5571",49270,"Valid","L6",36,"Found",2005,0,0,"(0.0, 0.0)"
"3204","Northwest Africa 5572",49271,"Valid","H5",50,"Found",2005,0,0,"(0.0, 0.0)"
"3205","Northwest Africa 5573",49272,"Valid","L6",42,"Found",2006,0,0,"(0.0, 0.0)"
"3206","Northwest Africa 5574",49273,"Valid","Ureilite",20,"Found",2007,0,0,"(0.0, 0.0)"
"3207","Northwest Africa 5575",49274,"Valid","L5-6",80,"Found",2007,0,0,"(0.0, 0.0)"
"3208","Northwest Africa 5576",49275,"Valid","LL5",75,"Found",2007,0,0,"(0.0, 0.0)"
"3209","Northwest Africa 5577",49276,"Valid","LL6",630,"Found",2007,0,0,"(0.0, 0.0)"
"3210","Northwest Africa 5578",49277,"Valid","LL6",630,"Found",2007,0,0,"(0.0, 0.0)"
"3211","Northwest Africa 5579",49278,"Valid","L3",90,"Found",2007,0,0,"(0.0, 0.0)"
"3212","Northwest Africa 5580",49279,"Valid","CK4-an",10,"Found",2007,0,0,"(0.0, 0.0)"
"3213","Northwest Africa 5581",49280,"Valid","LL4",90,"Found",2007,0,0,"(0.0, 0.0)"
"3214","Northwest Africa 5583",49282,"Valid","L5",79,"Found",2008,0,0,"(0.0, 0.0)"
"3215","Northwest Africa 5592",49291,"Valid","L6",172.4,"Found",2008,0,0,"(0.0, 0.0)"
"3216","Northwest Africa 5593",49292,"Valid","L6",352.8,"Found",2008,0,0,"(0.0, 0.0)"
"3217","Northwest Africa 5594",49293,"Valid","L6",1160,"Found",2008,0,0,"(0.0, 0.0)"
"3218","Northwest Africa 5598",49297,"Valid","LL6",212.9,"Found",2007,0,0,"(0.0, 0.0)"
"3219","Northwest Africa 5602",49298,"Valid","Ureilite",49,"Found",2007,0,0,"(0.0, 0.0)"
"3220","Northwest Africa 5609",49299,"Valid","L4",2134,"Found",2006,0,0,"(0.0, 0.0)"
"3221","Northwest Africa 5613",48985,"Valid","Diogenite",107,"Found",2008,0,0,"(0.0, 0.0)"
"3222","Northwest Africa 5614",48986,"Valid","Howardite",50,"Found",2008,0,0,"(0.0, 0.0)"
"3223","Northwest Africa 5615",48987,"Valid","Eucrite",69,"Found",2008,0,0,"(0.0, 0.0)"
"3224","Northwest Africa 5616",48988,"Valid","Eucrite-pmict",169,"Found",2008,0,0,"(0.0, 0.0)"
"3225","Northwest Africa 5617",48989,"Valid","Eucrite",280,"Found",2008,0,0,"(0.0, 0.0)"
"3226","Northwest Africa 5618",48990,"Valid","Eucrite-pmict",179,"Found",2008,0,0,"(0.0, 0.0)"
"3227","Northwest Africa 5644",49328,"Valid","Achondrite-ung",200,"Found",2008,0,0,"(0.0, 0.0)"
"3228","Northwest Africa 5652",49336,"Valid","Diogenite-olivine",365,"Found",2008,0,0,"(0.0, 0.0)"
"3229","Northwest Africa 5674",49358,"Valid","LL6",161.9,"Found",2008,0,0,"(0.0, 0.0)"
"3230","Northwest Africa 5680",49364,"Valid","L6",97,"Found",2008,0,0,"(0.0, 0.0)"
"3231","Northwest Africa 5682",49366,"Valid","L6",372,"Found",2008,0,0,"(0.0, 0.0)"
"3232","Northwest Africa 5683",49367,"Valid","L6",59,"Found",2008,0,0,"(0.0, 0.0)"
"3233","Northwest Africa 5688",49372,"Valid","H6",800,"Found",2007,0,0,"(0.0, 0.0)"
"3234","Northwest Africa 5691",49375,"Valid","Eucrite",259,"Found",2009,0,0,"(0.0, 0.0)"
"3235","Northwest Africa 5692",49376,"Valid","LL6",62.8,"Found",2008,0,0,"(0.0, 0.0)"
"3236","Northwest Africa 5697",49381,"Valid","L3",547,"Found",2008,0,0,"(0.0, 0.0)"
"3237","Northwest Africa 5699",49383,"Valid","H6",2062,"Found",2008,0,0,"(0.0, 0.0)"
"3238","Northwest Africa 5702",49386,"Valid","LL6",380,"Found",2008,0,0,"(0.0, 0.0)"
"3239","Northwest Africa 5771",49451,"Valid","Ureilite",66.7,"Found",2003,0,0,"(0.0, 0.0)"
"3240","Northwest Africa 5709",49391,"Valid","L3",8.1,"Found",NA,0,0,"(0.0, 0.0)"
"3241","Northwest Africa 5710",49392,"Valid","L5",344.3,"Found",NA,0,0,"(0.0, 0.0)"
"3242","Northwest Africa 5711",49393,"Valid","L5",2140.2,"Found",NA,0,0,"(0.0, 0.0)"
"3243","Northwest Africa 5713",49395,"Valid","L5",92.5,"Found",NA,0,0,"(0.0, 0.0)"
"3244","Northwest Africa 5714",49396,"Valid","L5",106.3,"Found",NA,0,0,"(0.0, 0.0)"
"3245","Northwest Africa 5716",49398,"Valid","H6",393,"Found",2007,0,0,"(0.0, 0.0)"
"3246","Northwest Africa 5717",49399,"Valid","Chondrite-ung",7310,"Found",2008,0,0,"(0.0, 0.0)"
"3247","Northwest Africa 5718",49400,"Valid","Martian (shergottite)",90.5,"Found",2006,0,0,"(0.0, 0.0)"
"3248","Northwest Africa 5719",49401,"Valid","Eucrite",392,"Found",2008,0,0,"(0.0, 0.0)"
"3249","Northwest Africa 5720",49402,"Valid","Mesosiderite",82,"Found",2008,0,0,"(0.0, 0.0)"
"3250","Northwest Africa 5721",49403,"Valid","Eucrite",67.5,"Found",2007,0,0,"(0.0, 0.0)"
"3251","Northwest Africa 5722",49404,"Valid","Ureilite",78,"Found",2008,0,0,"(0.0, 0.0)"
"3252","Northwest Africa 5723",49405,"Valid","LL6",405,"Found",2008,0,0,"(0.0, 0.0)"
"3253","Northwest Africa 5724",49406,"Valid","Howardite",268,"Found",2008,0,0,"(0.0, 0.0)"
"3254","Northwest Africa 5725",49407,"Valid","Ureilite",37.1,"Found",2008,0,0,"(0.0, 0.0)"
"3255","Northwest Africa 5726",49408,"Valid","H5",46.2,"Found",2008,0,0,"(0.0, 0.0)"
"3256","Northwest Africa 5727",49409,"Valid","L6",336,"Found",2008,0,0,"(0.0, 0.0)"
"3257","Northwest Africa 5728",49410,"Valid","LL6",76,"Found",2008,0,0,"(0.0, 0.0)"
"3258","Northwest Africa 5731",49413,"Valid","LL3.2",241.04,"Found",2008,0,0,"(0.0, 0.0)"
"3259","Northwest Africa 5732",49414,"Valid","CV3",99.98,"Found",2008,0,0,"(0.0, 0.0)"
"3260","Northwest Africa 5733",49415,"Valid","CK4",15.03,"Found",2008,0,0,"(0.0, 0.0)"
"3261","Northwest Africa 5736",49418,"Valid","CV3",127,"Found",2009,0,0,"(0.0, 0.0)"
"3262","Northwest Africa 5737",49419,"Valid","CV3",478,"Found",2009,0,0,"(0.0, 0.0)"
"3263","Northwest Africa 5738",49420,"Valid","Eucrite-br",2200,"Found",2009,0,0,"(0.0, 0.0)"
"3264","Northwest Africa 5741",49423,"Valid","CK4",37,"Found",2009,0,0,"(0.0, 0.0)"
"3265","Northwest Africa 5742",49424,"Valid","Diogenite",180,"Found",2009,0,0,"(0.0, 0.0)"
"3266","Northwest Africa 5743",49425,"Valid","Howardite",216,"Found",2009,0,0,"(0.0, 0.0)"
"3267","Northwest Africa 5765",49445,"Valid","L5",31,"Found",2006,0,0,"(0.0, 0.0)"
"3268","Northwest Africa 5767",49447,"Valid","L5",2100,"Found",2008,0,0,"(0.0, 0.0)"
"3269","Northwest Africa 5768",49448,"Valid","LL5",118,"Found",2008,0,0,"(0.0, 0.0)"
"3270","Northwest Africa 5769",49449,"Valid","H6",26,"Found",2007,0,0,"(0.0, 0.0)"
"3271","Northwest Africa 5770",49450,"Valid","L4",338,"Found",2003,0,0,"(0.0, 0.0)"
"3272","Northwest Africa 5772",49452,"Valid","CV3",369,"Found",2008,0,0,"(0.0, 0.0)"
"3273","Northwest Africa 5773",49453,"Valid","L5",1200,"Found",2008,0,0,"(0.0, 0.0)"
"3274","Northwest Africa 5775",49455,"Valid","LL5",50000,"Found",2006,0,0,"(0.0, 0.0)"
"3275","Northwest Africa 5776",49456,"Valid","L-melt breccia",683,"Found",2006,0,0,"(0.0, 0.0)"
"3276","Northwest Africa 5777",49457,"Valid","H5",581.1,"Found",2008,0,0,"(0.0, 0.0)"
"3277","Northwest Africa 5778",49458,"Valid","H4",1560,"Found",2008,0,0,"(0.0, 0.0)"
"3278","Northwest Africa 5779",49459,"Valid","LL5",815,"Found",2008,0,0,"(0.0, 0.0)"
"3279","Northwest Africa 5780",49460,"Valid","LL6",2900,"Found",2007,0,0,"(0.0, 0.0)"
"3280","Northwest Africa 5781",49461,"Valid","LL3.3",1060,"Found",2009,0,0,"(0.0, 0.0)"
"3281","Northwest Africa 5782",49462,"Valid","Acapulcoite/lodranite",130,"Found",NA,0,0,"(0.0, 0.0)"
"3282","Northwest Africa 5783",49463,"Valid","LL6",524,"Found",2008,0,0,"(0.0, 0.0)"
"3283","Northwest Africa 5784",49464,"Valid","Diogenite",2600,"Found",2008,0,0,"(0.0, 0.0)"
"3284","Northwest Africa 5787",49467,"Valid","Eucrite",48,"Found",2009,0,0,"(0.0, 0.0)"
"3285","Northwest Africa 5788",49468,"Valid","L3.8",7286,"Found",2006,0,0,"(0.0, 0.0)"
"3286","Northwest Africa 5789",49469,"Valid","Martian (shergottite)",49,"Found",NA,0,0,"(0.0, 0.0)"
"3287","Northwest Africa 5790",49470,"Valid","Martian (nakhlite)",145,"Found",2009,0,0,"(0.0, 0.0)"
"3288","Northwest Africa 5793",48993,"Valid","LL3.8-4",3500,"Found",2009,0,0,"(0.0, 0.0)"
"3289","Northwest Africa 5794",49473,"Valid","CO3",321.6,"Found",2008,0,0,"(0.0, 0.0)"
"3290","Northwest Africa 5795",49474,"Valid","CO3",196,"Found",2006,0,0,"(0.0, 0.0)"
"3291","Northwest Africa 5796",49475,"Valid","H4",7211,"Found",2008,0,0,"(0.0, 0.0)"
"3292","Northwest Africa 5797",49476,"Valid","CM2",495,"Found",2009,0,0,"(0.0, 0.0)"
"3293","Northwest Africa 5798",49477,"Valid","CK4",20.245,"Found",2007,0,0,"(0.0, 0.0)"
"3294","Northwest Africa 5799",48992,"Valid","LL4",497,"Found",2008,0,0,"(0.0, 0.0)"
