,name,id,nametype,recclass,mass_in_grams,fell_or_found,year,latitude,longitude,GeoLocation,group
6593,Jiddat al Harasis 747,56462,Valid,L5,37.9,Found,1979,19.84972,56.43639,"(19.84972, 56.43639)",L
6594,Jiddat al Harasis 748,56463,Valid,L5,18.8,Found,1979,19.84917,56.43833,"(19.84917, 56.43833)",L
6595,Jiddat al Harasis 749,56464,Valid,L5,33.0,Found,1979,19.84806,56.44139,"(19.84806, 56.44139)",L
6596,Jiddat al Harasis 750,56465,Valid,L5,269.0,Found,1979,19.82306,56.46556,"(19.82306, 56.46556)",L
6597,Jiddat al Harasis 751,56466,Valid,L5,378.0,Found,1979,19.82889,56.44722,"(19.82889, 56.44722)",L
6598,Jiddat al Harasis 752,56467,Valid,L5,174.0,Found,1979,19.82361,56.44056,"(19.82361, 56.44056)",L
6599,Jiddat al Harasis 753,56468,Valid,L5,34.2,Found,1979,19.8475,56.45917,"(19.8475, 56.45917)",L
6600,Jiddat al Harasis 754,56469,Valid,L5,51.0,Found,1979,19.84917,56.46056,"(19.84917, 56.46056)",L
6601,Jiddat al Harasis 755,56470,Valid,L5,17.5,Found,1979,19.83528,56.46139,"(19.83528, 56.46139)",L
6602,Jiddat al Harasis 756,56471,Valid,L5,74.0,Found,1979,19.85944,56.45389,"(19.85944, 56.45389)",L
6604,Jiddat al Harasis 758,56473,Valid,L6,271.0,Found,1979,19.77472,55.6875,"(19.77472, 55.6875)",L
6605,Jiddat al Harasis 759,56474,Valid,L5,347.0,Found,1979,19.71556,55.71917,"(19.71556, 55.71917)",L
6608,Jiddat al Harasis 762,56492,Valid,L5,46.0,Found,1979,19.84861,56.43611,"(19.84861, 56.43611)",L
6609,Jiddat al Harasis 763,56493,Valid,L5,62.0,Found,1979,19.84389,56.44167,"(19.84389, 56.44167)",L
6610,Jiddat al Harasis 764,56494,Valid,L5,1236.0,Found,1979,19.80639,56.48167,"(19.80639, 56.48167)",L
6612,Jiddat al Harasis 766,56496,Valid,L4,73.0,Found,1979,19.81222,56.49083,"(19.81222, 56.49083)",L
6613,Jiddat al Harasis 767,56497,Valid,L4,91.0,Found,1979,19.81083,56.51083,"(19.81083, 56.51083)",L
6614,Jiddat al Harasis 768,56498,Valid,L4,64.0,Found,1979,19.81111,56.51056,"(19.81111, 56.51056)",L
6615,Jiddat al Harasis 769,56499,Valid,L4,36.5,Found,1979,19.81111,56.51139,"(19.81111, 56.51139)",L
6616,Jiddat al Harasis 770,56500,Valid,L4,26.0,Found,1979,19.81222,56.49083,"(19.81222, 56.49083)",L
6617,Jiddat al Harasis 771,56501,Valid,L4,40.3,Found,1979,19.81167,56.51194,"(19.81167, 56.51194)",L
6619,Jiddat al Harasis 773,56503,Valid,L4,19.32,Found,1979,19.81167,56.50972,"(19.81167, 56.50972)",L
6620,Jiddat al Harasis 774,56504,Valid,L4,131.0,Found,1979,19.81111,56.42222,"(19.81111, 56.42222)",L
6621,Jiddat al Harasis 775,56505,Valid,L4,17.9,Found,1979,19.81167,56.50917,"(19.81167, 56.50917)",L
6622,Jiddat al Harasis 776,56506,Valid,L4,85.0,Found,1979,19.81639,56.49028,"(19.81639, 56.49028)",L
6623,Jiddat al Harasis 777,56507,Valid,L4,130.0,Found,1979,19.82,56.445,"(19.82, 56.445)",L
6624,Jiddat al Harasis 778,56508,Valid,L4,367.0,Found,1979,19.83028,56.4375,"(19.83028, 56.4375)",L
6625,Jiddat al Harasis 779,56509,Valid,L4,57.0,Found,1979,19.84528,56.44389,"(19.84528, 56.44389)",L
6626,Jiddat al Harasis 780,56510,Valid,L4,32.5,Found,1979,19.82361,56.44056,"(19.82361, 56.44056)",L
6627,Jiddat al Harasis 781,56511,Valid,L4,169.0,Found,1979,19.7975,56.43361,"(19.7975, 56.43361)",L
6628,Jiddat al Harasis 782,56512,Valid,L4,532.0,Found,1979,19.79778,56.54472,"(19.79778, 56.54472)",L
6629,Jiddat al Harasis 783,56513,Valid,L4,553.5,Found,1979,19.84306,56.42056,"(19.84306, 56.42056)",L
6631,Jiddat al Harasis 785,56517,Valid,L6,36.7,Found,1979,19.99694,56.32667,"(19.99694, 56.32667)",L
6632,Jiddat al Harasis 786,56518,Valid,L5,227.0,Found,1979,19.84139,55.88722,"(19.84139, 55.88722)",L
6633,Jiddat al Harasis 787,56519,Valid,L6,6.8,Found,1979,19.81944,55.72139,"(19.81944, 55.72139)",L
6635,Jiddat al Harasis 789,56521,Valid,L6,227.0,Found,1979,19.70639,55.74222,"(19.70639, 55.74222)",L
6636,Jiddat al Harasis 790,56522,Valid,L6,868.0,Found,1979,19.70444,55.73306,"(19.70444, 55.73306)",L
6637,Jiddat al Harasis 791,56523,Valid,L6,1194.0,Found,1979,19.72861,55.70389,"(19.72861, 55.70389)",L
6639,Jiddat al Harasis 793,56525,Valid,L5,420.0,Found,1979,19.92944,55.95778,"(19.92944, 55.95778)",L
6640,Jiddat al Harasis 794,56526,Valid,L5,387.0,Found,1979,19.96944,55.98778,"(19.96944, 55.98778)",L
6641,Jiddat al Harasis 795,56527,Valid,L4,5.3,Found,1979,19.88361,55.89528,"(19.88361, 55.89528)",L
6642,Jiddat al Harasis 796,56528,Valid,L5,22.8,Found,1979,19.80861,55.74861,"(19.80861, 55.74861)",L
6643,Jiddat al Harasis 797,56530,Valid,L5,249.0,Found,1979,19.73306,55.57111,"(19.73306, 55.57111)",L
6646,Jiddat Arkad 001,12169,Valid,L6,672.0,Found,2000,18.72878,56.38732,"(18.72878, 56.38732)",L
6648,Jiddat Arkad 003,56529,Valid,L5,148.0,Found,1979,18.96889,56.42611,"(18.96889, 56.42611)",L
6653,Johnson City,12197,Valid,L6,10400.0,Found,1937,37.55,-101.68333,"(37.55, -101.68333)",L
6657,Juarez,12205,Valid,L6,6100.0,Found,1938,-37.55,-60.15,"(-37.55, -60.15)",L
6658,Juderina Spring,45814,Valid,L6,2198.0,Found,1990,-25.91667,119.3,"(-25.91667, 119.3)",L
6659,Julesburg,12208,Valid,L3.6,57900.0,Found,1983,39.975,-102.26667,"(39.975, -102.26667)",L
6661,Junction,12212,Valid,L5,241.0,Found,1932,30.5,-99.83333,"(30.5, -99.83333)",L
6662,Jungo 001,50762,Valid,L6,70.7,Found,2007,40.89055,-118.36278,"(40.89055, -118.36278)",L
6668,Kaffir (a),12223,Valid,L5,1874.9,Found,1965,34.62333,-101.91667,"(34.62333, -101.91667)",L
6670,Kaffir (c),12225,Valid,L6,7947.0,Found,1980,34.67167,-101.815,"(34.67167, -101.815)",L
6671,Kaffir (d),12226,Valid,L5,26760.0,Found,1981,34.67167,-101.815,"(34.67167, -101.815)",L
6677,Kalugalatenna,12235,Valid,L6,4000.0,Found,2003,7.31667,80.55,"(7.31667, 80.55)",L
6680,Kamyshla,12242,Valid,L6,1540.0,Found,1981,54.0,52.2,"(54.0, 52.2)",L
6686,Karagai,12255,Valid,L6,115.0,Found,1900,51.11667,57.91667,"(51.11667, 57.91667)",L
6692,Kaufman,12267,Valid,L5,23000.0,Found,1893,32.58333,-96.41667,"(32.58333, -96.41667)",L
6698,Kenna (b),12278,Valid,L5,453.0,Found,1972,33.70833,-103.76667,"(33.70833, -103.76667)",L
6700,Kermichel,12283,Valid,L6,3000.0,Found,1911,47.65,-2.76667,"(47.65, -2.76667)",L
6701,Keyes,12287,Valid,L6,142000.0,Found,1939,36.71667,-102.5,"(36.71667, -102.5)",L
6702,Keystone Lake,57290,Valid,L5,787.0,Found,2003,36.28402,-96.43701,"(36.28402, -96.43701)",L
6711,Kinclaven 001,12313,Valid,L5,17.3,Found,1973,-30.46667,125.7,"(-30.46667, 125.7)",L
6713,King Tut,12315,Valid,L5,19.51,Found,1997,35.92333,-114.10167,"(35.92333, -114.10167)",L
6714,Kingfisher,12317,Valid,L5,8180.0,Found,1950,35.83333,-97.93333,"(35.83333, -97.93333)",L
6716,Kinley,12319,Valid,L6,2000.0,Found,1965,52.04667,-107.23333,"(52.04667, -107.23333)",L
6718,Kirishi,51592,Valid,L4,1350.0,Found,2006,59.54833,32.11333,"(59.54833, 32.11333)",L
6731,Koraleigh,12346,Valid,L6,450.0,Found,1943,-35.1,143.4,"(-35.1, 143.4)",L
6737,Kramer Creek,12354,Valid,L4,2300.0,Found,1966,38.3925,-104.17667,"(38.3925, -104.17667)",L
6738,Krasnodar,44716,Valid,L5,2040.0,Found,2006,45.00569,39.20519,"(45.00569, 39.20519)",L
6740,Kress (a),12358,Valid,L6,12500.0,Found,1951,34.35833,-101.73,"(34.35833, -101.73)",L
6741,Kress (b),12359,Valid,L4,2600.0,Found,1966,34.35833,-101.73,"(34.35833, -101.73)",L
6742,Kress (c),12360,Valid,L6,5600.0,Found,1978,34.33833,-101.71667,"(34.33833, -101.71667)",L
6746,Ksar el Hajoui,53825,Valid,L6,3100.0,Found,2010,31.99317,-2.99347,"(31.99317, -2.99347)",L
6747,Ksar Ghilane 001,54553,Valid,L6,5511.0,Found,2008,32.681,9.72872,"(32.681, 9.72872)",L
6749,Ksar Ghilane 003,54554,Valid,L6,299.0,Found,2010,32.80157,9.8411,"(32.80157, 9.8411)",L
6751,Ksar Ghilane 005,54556,Valid,L6,73.0,Found,2010,32.84078,9.90705,"(32.84078, 9.90705)",L
6756,Ksar Ghilane 010,55605,Valid,L5,50.1,Found,2012,32.806,9.833,"(32.806, 9.833)",L
6757,Ksar Ghilane 011,55606,Valid,L4,25.6,Found,2012,32.891,9.913,"(32.891, 9.913)",L
6760,Kulnine,12372,Valid,L6,55300.0,Found,1886,-34.15,141.78333,"(-34.15, 141.78333)",L
6765,Kumtag 002,56383,Valid,L4,557.0,Found,2011,41.5,93.55,"(41.5, 93.55)",L
6769,Kybunga,12388,Valid,L5,7900.0,Found,1956,-33.9,138.48333,"(-33.9, 138.48333)",L
6770,Kyle,12389,Valid,L6,7780.0,Found,1965,29.975,-97.86667,"(29.975, -97.86667)",L
6775,La Esmeralda,12398,Valid,L6,483.0,Found,1999,27.06667,-103.43333,"(27.06667, -103.43333)",L
6777,La Lande,12400,Valid,L5,30000.0,Found,1933,34.45,-104.13333,"(34.45, -104.13333)",L
6784,La Yesera 003,54648,Valid,L4,447.0,Found,2003,-23.29086,-70.47239,"(-23.29086, -70.47239)",L
6785,La Yesera 004,54649,Valid,L6,1489.0,Found,2003,-23.28861,-70.47469,"(-23.28861, -70.47469)",L
6787,Ladder Creek,12410,Valid,L6,35100.0,Found,1937,38.61667,-101.63333,"(38.61667, -101.63333)",L
6792,Lahmada 002,12415,Valid,L6,360.1,Found,1999,27.16667,-9.5,"(27.16667, -9.5)",L
6793,Lahmada 003,12416,Valid,L6,374.5,Found,1999,27.16667,-9.5,"(27.16667, -9.5)",L
6795,Lahmada 005,12418,Valid,L4/5,103.1,Found,1999,27.16667,-9.5,"(27.16667, -9.5)",L
6796,Lahmada 006,12419,Valid,L6,904.6,Found,1999,27.16667,-9.5,"(27.16667, -9.5)",L
6798,Lahmada 008,12421,Valid,L6,43.3,Found,1999,27.16667,-9.5,"(27.16667, -9.5)",L
6809,Lahoma,12432,Valid,L5,21800.0,Found,1963,36.38333,-98.08333,"(36.38333, -98.08333)",L
6810,Lake Bonney,12436,Valid,L6,2750.0,Found,1961,-37.75,140.3,"(-37.75, 140.3)",L
6811,Lake Brown,12437,Valid,L6,23400.0,Found,1919,-31.0,118.5,"(-31.0, 118.5)",L
6817,Lake Frome 005,12442,Valid,L5,54.0,Found,1992,-30.71061,140.15142,"(-30.71061, 140.15142)",L
6818,Lake Grace,12443,Valid,L6,10500.0,Found,1956,-33.06667,118.21667,"(-33.06667, 118.21667)",L
6822,Lake Torrens,12447,Valid,L6,906.0,Found,1989,-31.03333,138.2,"(-31.03333, 138.2)",L
6823,Laketon,12448,Valid,L6,3600.0,Found,1937,35.56667,-100.66667,"(35.56667, -100.66667)",L
6825,Lakewood,12450,Valid,L6,46500.0,Found,1955,32.62972,-104.35,"(32.62972, -104.35)",L
6839,Latham,12736,Valid,L6,367.0,Found,1977,-29.75,116.43333,"(-29.75, 116.43333)",L
6843,Laundry West,12739,Valid,L4,4002.0,Found,1967,-31.46667,126.93333,"(-31.46667, 126.93333)",L
6845,Lavras do Sul,52092,Valid,L5,1000.0,Found,1985,-30.8,-53.9,"(-30.8, -53.9)",L
6846,Lawrence,12744,Valid,L6,515.0,Found,1928,38.96667,-95.16667,"(38.96667, -95.16667)",L
6851,Leander,12753,Valid,L4,760.0,Found,1940,30.6,-97.9,"(30.6, -97.9)",L
6854,Leikanger,12761,Valid,L6,1513.0,Found,1978,61.26667,6.85,"(61.26667, 6.85)",L
6858,Leonora,55550,Valid,L4,2572.0,Found,1990,-28.84519,121.397,"(-28.84519, 121.397)",L
6867,Lider (a),14648,Valid,L5,2160.0,Found,1972,34.655,-101.64,"(34.655, -101.64)",L
6870,Lincoln County,14654,Valid,L6,4500.0,Found,1937,39.36667,-103.16667,"(39.36667, -103.16667)",L
6875,Little Ash Creek,14662,Valid,L5,21.4,Found,2001,34.38667,-112.02833,"(34.38667, -112.02833)",L
6877,Little Minnie Creek,14663,Valid,L4,357.0,Found,1997,-24.13833,115.87167,"(-24.13833, 115.87167)",L
6886,Lockney,14672,Valid,L6,824.0,Found,1944,34.15,-101.3,"(34.15, -101.3)",L
6894,Long Island,14694,Valid,L6,564000.0,Found,1891,39.93333,-99.6,"(39.93333, -99.6)",L
6898,Loomis,14698,Valid,L6,3020.0,Found,1933,40.46667,-99.5,"(40.46667, -99.5)",L
6901,Loongana 003,14701,Valid,L5,58.0,Found,1990,-30.53583,127.33967,"(-30.53583, 127.33967)",L
6902,Loop,14702,Valid,L6,5600.0,Found,1962,32.9,-102.28333,"(32.9, -102.28333)",L
6905,Lorenzo,44717,Valid,L5,611.9,Found,1941,41.03333,-102.88333,"(41.03333, -102.88333)",L
6912,Los Vientos 002,54617,Valid,L6,30750.0,Found,2010,-24.68333,-69.76667,"(-24.68333, -69.76667)",L
6921,Los Vientos 011,57196,Valid,L6,300.0,Found,2011,-24.68333,-69.76667,"(-24.68333, -69.76667)",L
6924,Los Vientos 014,57199,Valid,L6,565.0,Found,2011,-24.68333,-69.76667,"(-24.68333, -69.76667)",L
6925,Los Vientos 018,57302,Valid,L6,308.0,Found,2010,-24.68333,-69.76667,"(-24.68333, -69.76667)",L
6928,Los Vientos 021,57331,Valid,L~6,161.0,Found,2011,-24.68333,-69.76667,"(-24.68333, -69.76667)",L
6929,Los Vientos 022,57332,Valid,L~6,663.0,Found,2011,-24.68333,-69.76667,"(-24.68333, -69.76667)",L
6930,Los Vientos 023,57333,Valid,L6,7090.0,Found,2011,-24.68333,-69.76667,"(-24.68333, -69.76667)",L
6931,Los Vientos 024,57334,Valid,L~6,333.0,Found,2011,-24.68333,-69.76667,"(-24.68333, -69.76667)",L
6932,Los Vientos 025,57335,Valid,L~6,506.0,Found,2011,-24.68333,-69.76667,"(-24.68333, -69.76667)",L
6933,Los Vientos 026,57336,Valid,L~6,203.0,Found,2011,-24.68333,-69.76667,"(-24.68333, -69.76667)",L
6934,Los Vientos 027,57337,Valid,L~6,131.0,Found,2011,-24.68333,-69.76667,"(-24.68333, -69.76667)",L
6938,Lost Lake,14714,Valid,L6,11.0,Found,1931,37.65,-105.73333,"(37.65, -105.73333)",L
6941,Loxton,14719,Valid,L5,22.0,Found,1968,-34.45,140.56667,"(-34.45, 140.56667)",L
6942,Lubbock,14722,Valid,L5,1457.8,Found,1938,33.6,-101.73333,"(33.6, -101.73333)",L
6943,Lucerne Valley 001,14725,Valid,L6,15.8,Found,1963,34.5,-116.95,"(34.5, -116.95)",L
6946,Lucerne Valley 004,14728,Valid,L6,37.4,Found,1963,34.5,-116.95,"(34.5, -116.95)",L
6947,Lucerne Valley 005,14729,Valid,L6,3.1,Found,1963,34.5,-116.95,"(34.5, -116.95)",L
6953,Lucerne Valley 011,14735,Valid,L6,3.8,Found,1968,34.5,-116.95,"(34.5, -116.95)",L
6955,Lucerne Valley 013,14737,Valid,L5,14.0,Found,1992,34.5,-116.95,"(34.5, -116.95)",L
6956,Lucerne Valley 014,14738,Valid,L5,3.4,Found,1998,34.50133,-116.96467,"(34.50133, -116.96467)",L
6958,Lucerne Valley 016,14740,Valid,L5,4.1,Found,1998,34.5125,-116.95083,"(34.5125, -116.95083)",L
6959,Lucerne Valley 017,14741,Valid,L6,12.8,Found,1999,34.5,-116.95,"(34.5, -116.95)",L
6961,Lucerne Valley 019,14743,Valid,L6,3.91,Found,2002,34.48868,-116.94985,"(34.48868, -116.94985)",L
6965,Lucerne Valley 023,14747,Valid,L6,7.56,Found,2002,34.49095,-116.95038,"(34.49095, -116.95038)",L
6966,Lucerne Valley 024,14748,Valid,L6,2.71,Found,2003,34.49553,-116.9471,"(34.49553, -116.9471)",L
6968,Lucerne Valley 026,30746,Valid,L5,5.6,Found,2003,34.5001,-116.94217,"(34.5001, -116.94217)",L
6969,Lucerne Valley 027,30747,Valid,L6,3.1,Found,2003,34.48715,-116.95337,"(34.48715, -116.95337)",L
6978,Lucerne Valley 040,31365,Valid,L6,5.21,Found,2004,34.4921,-116.94308,"(34.4921, -116.94308)",L
6979,Lucerne Valley 041,31366,Valid,L6,0.84,Found,2004,34.48975,-116.94277,"(34.48975, -116.94277)",L
6980,Lucerne Valley 042,31367,Valid,L6,2.17,Found,2004,34.48595,-116.9637,"(34.48595, -116.9637)",L
6981,Lucerne Valley 043,31368,Valid,L4,1.75,Found,2004,34.48457,-116.96255,"(34.48457, -116.96255)",L
6982,Lucerne Valley 044,31369,Valid,L6,106.22,Found,2004,34.48413,-116.96083,"(34.48413, -116.96083)",L
6983,Lucerne Valley 045,31370,Valid,L6,38.56,Found,2004,34.487,-116.96512,"(34.487, -116.96512)",L
6984,Lucerne Valley 046,31371,Valid,L6,10.32,Found,2004,34.48742,-116.9735,"(34.48742, -116.9735)",L
6985,Lucerne Valley 047,31372,Valid,L6,30.43,Found,2004,34.48613,-116.9739,"(34.48613, -116.9739)",L
6987,Lucerne Valley 049,30748,Valid,L6,9.2,Found,2004,34.48472,-116.96107,"(34.48472, -116.96107)",L
6989,Lucerne Valley 051,44718,Valid,L5,6.0,Found,2003,34.525,-116.95333,"(34.525, -116.95333)",L
6990,Lucerne Valley 057,45967,Valid,L6,13.15,Found,2005,34.486,-116.97275,"(34.486, -116.97275)",L
6991,Lucerne Valley 058,45968,Valid,L6,0.85,Found,2006,34.51092,-116.93962,"(34.51092, -116.93962)",L
6992,Lucerne Valley 089,52460,Valid,L5,2.6,Found,2007,34.48972,-116.98128,"(34.48972, -116.98128)",L
6993,Lucerne Valley 090,52461,Valid,L5,30.7,Found,2007,34.48823,-116.97797,"(34.48823, -116.97797)",L
6996,Lucerne Valley 093,52464,Valid,L6,3.93,Found,2007,34.4887,-116.9788,"(34.4887, -116.9788)",L
6999,Lucerne Valley 096,52528,Valid,L5,7.3,Found,2008,34.48662,-116.9564,"(34.48662, -116.9564)",L
7005,Lucerne Valley 120,52465,Valid,L6,43.1,Found,2010,34.48388,-116.9501,"(34.48388, -116.9501)",L
7010,Lunar Dry Lake,30749,Valid,L5,32.5,Found,2003,38.39918,-115.9967,"(38.39918, -115.9967)",L
7012,Lushton,14760,Valid,L6,6700.0,Found,1914,40.74972,-97.74972,"(40.74972, -97.74972)",L
7014,Lutschaunig's Stone,14762,Valid,L6,100000.0,Found,1861,-27.0,-70.0,"(-27.0, -70.0)",L
7015,Lynch 001,14763,Valid,L5-6,31.5,Found,1977,-31.01667,127.21667,"(-31.01667, 127.21667)",L
7018,Macy,15378,Valid,L6,42000.0,Found,1984,34.21667,-103.91667,"(34.21667, -103.91667)",L
7022,Mainz,15389,Valid,L6,1700.0,Found,1852,50.0,8.26667,"(50.0, 8.26667)",L
7023,Majdul 001,15390,Valid,L6,680.0,Found,1994,25.59567,15.4225,"(25.59567, 15.4225)",L
7024,Majuba,30752,Valid,L5,370.0,Found,1999,40.6265,-118.41033,"(40.6265, -118.41033)",L
7028,Makarewa,15392,Valid,L6,2300.0,Found,1879,-46.31667,168.4,"(-46.31667, 168.4)",L
7031,Mandalay Spring,57454,Valid,L6,2854.0,Found,2012,40.89201,-118.55319,"(40.89201, -118.55319)",L
7032,Mangalo,15404,Valid,L6,1050.0,Found,1975,-33.56667,136.65,"(-33.56667, 136.65)",L
7040,Marengo,15415,Valid,L6,68.0,Found,1991,42.29111,-88.62556,"(42.29111, -88.62556)",L
7045,Marion (Kansas),15425,Valid,L5,2890.0,Found,1955,38.36667,-97.03333,"(38.36667, -97.03333)",L
7047,Markovka (b),30755,Valid,L5,207.0,Found,2003,52.42405,79.68128,"(52.42405, 79.68128)",L
7048,Marlow,15428,Valid,L5,68000.0,Found,1936,34.6,-97.91667,"(34.6, -97.91667)",L
7062,McAddo,15457,Valid,L6,1100.0,Found,1935,33.75,-100.93333,"(33.75, -100.93333)",L
7063,McCook,15459,Valid,L6,3602.0,Found,1965,40.02,-100.78333,"(40.02, -100.78333)",L
7067,McKinney,15463,Valid,L4,150000.0,Found,1870,33.18333,-96.71667,"(33.18333, -96.71667)",L
7070,Meadow (b),15466,Valid,L6,691.0,Found,1981,33.33139,-102.26889,"(33.33139, -102.26889)",L
7074,Melrose (a),15475,Valid,L5,36400.0,Found,1933,34.38333,-103.61667,"(34.38333, -103.61667)",L
7077,Menindee Lakes 001,15479,Valid,L6,747.0,Found,1969,-33.16667,141.75,"(-33.16667, 141.75)",L
7079,Menindee Lakes 003,15481,Valid,L6,172.0,Found,1969,-32.91667,141.88333,"(-32.91667, 141.88333)",L
7080,Menindee Lakes 004,15482,Valid,L6,158.5,Found,1969,-33.13333,141.71667,"(-33.13333, 141.71667)",L
7087,Merweville,15493,Valid,L5,6970.0,Found,1977,-32.75833,21.68333,"(-32.75833, 21.68333)",L
7091,Metameur 003,44721,Valid,L4,126.0,Found,2005,33.40333,10.45833,"(33.40333, 10.45833)",L
7101,Millrose,16686,Valid,L6,7464.0,Found,1984,-26.33333,121.0,"(-26.33333, 121.0)",L
7104,Milnesand (stone),16690,Valid,L6,34.0,Found,1981,33.63333,-103.33333,"(33.63333, -103.33333)",L
7106,Minas Gerais,16693,Valid,L6,1224.0,Found,1888,-18.5,-44.0,"(-18.5, -44.0)",L
7109,Mission,16704,Valid,L,12000.0,Found,1949,43.31667,-100.76667,"(43.31667, -100.76667)",L
7120,Monte Colina,16724,Valid,L3,116.8,Found,1963,-29.4,139.98333,"(-29.4, 139.98333)",L
7125,Moorabie,16735,Valid,L3.8-an,14040.0,Found,1965,-30.01667,141.06667,"(-30.01667, 141.06667)",L
7129,Moriarty,16744,Valid,L,330.0,Found,1975,34.98333,-106.05,"(34.98333, -106.05)",L
7138,Morrow County,51707,Valid,L6,18200.0,Found,1999,45.5,-119.5,"(45.5, -119.5)",L
7141,Mosca,16755,Valid,L6,6220.0,Found,1942,37.63333,-105.83333,"(37.63333, -105.83333)",L
7144,Mossgiel,16758,Valid,L4,32383.0,Found,1967,-33.31667,144.78333,"(-33.31667, 144.78333)",L
7145,Motpena (a),16760,Valid,L6,8810.0,Found,1968,-31.1,138.26667,"(-31.1, 138.26667)",L
7153,Mount Leake,45812,Valid,L5,3667.0,Found,1998,-25.87667,119.07333,"(-25.87667, 119.07333)",L
7155,Mount Margaret,16781,Valid,L5,850.0,Found,1972,-28.83333,122.18333,"(-28.83333, 122.18333)",L
7156,Mount Moroto,52858,Valid,L6,752.0,Found,1995,2.5,34.75,"(2.5, 34.75)",L
7166,Muckera 003,16823,Valid,L6,104.0,Found,1991,-30.1755,130.089,"(-30.1755, 130.089)",L
7168,Muckera 005,16825,Valid,L6,1200.0,Found,1991,-30.3695,130.05533,"(-30.3695, 130.05533)",L
7170,Muckera 007,16827,Valid,L-imp melt,14.0,Found,1991,-30.36667,130.08333,"(-30.36667, 130.08333)",L
7171,Muckera 008,16828,Valid,L5,367.0,Found,1991,-30.35,130.03333,"(-30.35, 130.03333)",L
7172,Muckera 009,16829,Valid,L5,8.0,Found,1991,-30.36667,130.08333,"(-30.36667, 130.08333)",L
7173,Muckera 010,16830,Valid,L6,18.0,Found,1991,-30.36667,130.08333,"(-30.36667, 130.08333)",L
7174,Muckera 011,16831,Valid,L6,26.0,Found,1991,-30.36667,130.08333,"(-30.36667, 130.08333)",L
7176,Muckera 013,16833,Valid,L6,73.0,Found,1991,-30.28583,129.957,"(-30.28583, 129.957)",L
7177,Muckera 014,16834,Valid,L5/6,54.0,Found,1991,-30.06667,129.8475,"(-30.06667, 129.8475)",L
7179,Muckera 016,16836,Valid,L4,538.0,Found,1991,-30.21333,129.87333,"(-30.21333, 129.87333)",L
7180,Muckera 017,16837,Valid,L5,472.0,Found,1991,-30.21083,129.96833,"(-30.21083, 129.96833)",L
7181,Muckera 018,16838,Valid,L6,432.0,Found,1991,-30.34533,130.1,"(-30.34533, 130.1)",L
7182,Muckera 019,16839,Valid,L4,37.7,Found,1993,-30.41667,129.85,"(-30.41667, 129.85)",L
7185,Mughsayl,45979,Valid,L6,300.0,Found,2005,16.9245,53.785,"(16.9245, 53.785)",L
7187,Muizenberg,16844,Valid,L6,4610.0,Found,1880,-34.1,18.46667,"(-34.1, 18.46667)",L
7189,Mulberry Draw,16845,Valid,L5,9716.0,Found,1963,35.63333,-100.13333,"(35.63333, -100.13333)",L
7200,Mundrabilla 007,16858,Valid,L6,30.6,Found,1982,-30.01667,127.60833,"(-30.01667, 127.60833)",L
7201,Mundrabilla 008,16859,Valid,L6,57.1,Found,1982,-30.8,127.61667,"(-30.8, 127.61667)",L
7202,Mundrabilla 009,16860,Valid,L5,25.2,Found,1982,-30.8,127.61667,"(-30.8, 127.61667)",L
7203,Mundrabilla 010,16861,Valid,L6,26.6,Found,1982,-30.01667,127.7,"(-30.01667, 127.7)",L
7204,Mundrabilla 011,16862,Valid,L5,89.0,Found,1989,-30.33333,127.61667,"(-30.33333, 127.61667)",L
7209,Mundrabilla 016,16867,Valid,L5/6,4.41,Found,1992,-30.12167,127.38683,"(-30.12167, 127.38683)",L
7219,Muroc,16879,Valid,L,18.4,Found,1936,34.91667,-117.83333,"(34.91667, -117.83333)",L
7220,Muroc Dry Lake,16880,Valid,L6,223.0,Found,1936,34.91667,-117.83333,"(34.91667, -117.83333)",L
7230,Naiman,16896,Valid,L6,1050.0,Found,1982,42.83333,120.66667,"(42.83333, 120.66667)",L
7231,Nainital,16897,Valid,L,5000.0,Found,1980,29.36667,79.43333,"(29.36667, 79.43333)",L
7236,Nardoo (no. 2),16911,Valid,L6,1694.0,Found,1944,-29.5,144.06667,"(-29.5, 144.06667)",L
7237,Naretha,16913,Valid,L4,5500.0,Found,1915,-31.0,124.83333,"(-31.0, 124.83333)",L
7244,Nashville (stone),16921,Valid,L6,25000.0,Found,1939,37.45,-98.41667,"(37.45, -98.41667)",L
7247,Nazareth (a),16928,Valid,L6,44.0,Found,1938,34.5,-102.25,"(34.5, -102.25)",L
7248,Nazareth (b),16929,Valid,L6,3600.0,Found,1967,34.5,-102.25,"(34.5, -102.25)",L
7255,Neenach,16938,Valid,L6,13800.0,Found,1948,34.8,-118.5,"(34.8, -118.5)",L
