"","id","recclass","mass","fall_or_found","year","latitude","longitude","group","chondrite","type","lvl3","lvl4","lc_sample","over_under","coords.x1","coords.x2","optional"
"1700",6108,"H4/5",260.3,"Found",1997,27.19083,16.29283,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708,16.29283,27.19083,TRUE
"7847",45879,"L4",7.8,"Found",2006,21.1683,58.39145,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708,58.39145,21.1683,TRUE
"6158",23436,"H5",400.8,"Found",2002,20.69528,57.18323,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708,57.18323,20.69528,TRUE
"7366",34055,"LL~5",3.8,"Found",2004,21.00825,57.3327,"LL","Chondrite","Stony","Ordinary","LL","11",0.00485781484723708,57.3327,21.00825,TRUE
"6428",23744,"Iron, IIAB",1000,"Found",1890,34.2,-86.48333,"Iron IIAB","Achondrite","Iron","Magmatic","Siderite","2",0.463225690897741,-86.48333,34.2,TRUE
"9087",54823,"Martian (shergottite)",7000,"Fell",2011,29.48195,-7.61123,"Shergottite","Achondrite","Stony","Martian","SNC","11",0.00485781484723708,-7.61123,29.48195,TRUE
"3175",7644,"Iron, IIIAB",1e+05,"Found",1949,43.04639,22.86389,"Iron IIIAB","Achondrite","Iron","Magmatic","Siderite","10",0.461815233876118,22.86389,43.04639,TRUE
"8693",52011,"H5",231.1,"Found",2009,19.55387,54.03053,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708,54.03053,19.55387,TRUE
"1263",5669,"H5",287,"Found",1996,27.133,16.0395,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708,16.0395,27.133,TRUE
"6038",23316,"H5",184,"Found",2001,21.00833,57,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708,57,21.00833,TRUE
"1935",6345,"H5",76.4,"Found",2000,26.9945,16.452,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708,16.452,26.9945,TRUE
"5542",22360,"Iron, IAB-ung",10750,"Fell",1898,39,-0.66667,"Iron IAB","Achondrite","Iron","Non-magmatic","Primative","1",0.297273742080897,-0.66667,39,TRUE
"3613",11458,"L6",40.37,"Found",1994,-30.47483,126.35883,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708,126.35883,-30.47483,TRUE
"8053",48602,"H6",334.313,"Found",2007,19.74078,56.30678,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708,56.30678,19.74078,TRUE
"491",2308,"L6",3900,"Found",1972,39.33333,-97.56167,"L","Chondrite","Stony","Ordinary","L","1",0.297273742080897,-97.56167,39.33333,TRUE
"7587",35597,"H4",533.3,"Found",2005,19.97478,55.95392,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708,55.95392,19.97478,TRUE
"9325",55577,"L6",3695,"Found",2011,18.36002,54.40972,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708,54.40972,18.36002,TRUE
"168",170,"H5",604,"Found",1990,27.75,4.43333,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708,4.43333,27.75,TRUE
"1956",6366,"L4/5",688,"Found",2000,26.99533,16.44683,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708,16.44683,26.99533,TRUE
"5433",18793,"L6",23474,"Fell",1935,23.325,91,"L","Chondrite","Stony","Ordinary","L","1",0.297273742080897,91,23.325,TRUE
"9134",55268,"H~5",61.4,"Found",2007,18.25928,53.99248,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708,53.99248,18.25928,TRUE
"3169",7638,"H4",62,"Found",2000,18.89333,54.73167,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708,54.73167,18.89333,TRUE
"2045",6455,"H6",204,"Found",2000,27.06517,16.13983,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708,16.13983,27.06517,TRUE
"8822",52642,"H5",1074,"Found",2005,30.55383,57.78417,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708,57.78417,30.55383,TRUE
"6041",23319,"H4/5",176,"Found",2002,21.08833,57.29167,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708,57.29167,21.08833,TRUE
"9768",56697,"H4",670,"Found",2011,-24.85,-70.53333,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708,-70.53333,-24.85,TRUE
"6491",23812,"L/LL5-6",3287,"Found",1991,25.53389,0.36306,"LL","Chondrite","Stony","Ordinary","LL","11",0.00485781484723708,0.36306,25.53389,TRUE
"196",198,"L6",4439,"Found",1990,27.7,4.3,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708,4.3,27.7,TRUE
"8057",48606,"H6",88.132,"Found",2007,19.7606,56.30812,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708,56.30812,19.7606,TRUE
"9712",56595,"H5",12.6,"Found",2011,-24.85,-70.53333,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708,-70.53333,-24.85,TRUE
"5547",22365,"LL3.6",1638,"Found",1968,-30.15,140.98333,"LL","Chondrite","Stony","Ordinary","LL","14",0.498018659921233,140.98333,-30.15,TRUE
"6312",23596,"Iron, IIAB",5100,"Found",1939,32.48333,-111.56667,"Iron IIAB","Achondrite","Iron","Magmatic","Siderite","13",0.428663281861922,-111.56667,32.48333,TRUE
"2733",7202,"L6",67,"Found",2001,18.618,54.72692,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708,54.72692,18.618,TRUE
"6304",23588,"L5",71300,"Found",1995,-40.8,-67.48333,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708,-67.48333,-40.8,TRUE
"2793",7262,"H4",104,"Found",2000,18.35,54.195,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708,54.195,18.35,TRUE
"6099",23377,"H5",139.96,"Found",1998,21.0835,57.25275,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708,57.25275,21.0835,TRUE
"1709",6117,"L4/5",1250,"Found",1997,27.547,15.85933,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708,15.85933,27.547,TRUE
"9338",55605,"L5",50.1,"Found",2012,32.806,9.833,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708,9.833,32.806,TRUE
"8010",48559,"L5",280.972,"Found",2007,19.73472,56.45558,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708,56.45558,19.73472,TRUE
"2800",7269,"L6",270,"Found",2000,18.91167,54.475,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708,54.475,18.91167,TRUE
"7204",31301,"H4/5",8.9,"Found",2000,50.90333,21.54983,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708,21.54983,50.90333,TRUE
"9828",57199,"L6",565,"Found",2011,-24.68333,-69.76667,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708,-69.76667,-24.68333,TRUE
"9648",56484,"H5",19.2,"Found",1979,19.05667,54.5125,"H","Chondrite","Stony","Ordinary","H","14",0.498018659921233,54.5125,19.05667,TRUE
"2372",6841,"L6",886.2,"Found",2003,19.30455,54.63157,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708,54.63157,19.30455,TRUE
"2415",6884,"L5/6",118.9,"Found",2001,18.73048,54.18233,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708,54.18233,18.73048,TRUE
"8502",51687,"H~5",0.5,"Found",2007,18.25883,53.99285,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708,53.99285,18.25883,TRUE
"5639",22592,"CI1",1,"Fell",1965,51.33333,-118.95,"CI","Chondrite","Stony","Carbonaceous","CI","8",9.36101905684755,-118.95,51.33333,TRUE
"3184",7653,"L/LL6",1388,"Found",2003,25.22367,0.8456,"LL","Chondrite","Stony","Ordinary","LL","11",0.00485781484723708,0.8456,25.22367,TRUE
"4481",12384,"L6",45000,"Fell",1914,10.83333,76.03333,"L","Chondrite","Stony","Ordinary","L","16",1.82339952891488,76.03333,10.83333,TRUE
"5769",22738,"H5",14.8,"Found",1969,33.66667,-103.41667,"H","Chondrite","Stony","Ordinary","H","2",0.463225690897741,-103.41667,33.66667,TRUE
"1314",5720,"H6",138,"Found",1996,27.102,16.02017,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708,16.02017,27.102,TRUE
"746",5118,"L",374,"Found",1969,28.3125,0.23333,"L","Chondrite","Stony","Ordinary","L","14",0.498018659921233,0.23333,28.3125,TRUE
"1656",6063,"H5",894,"Found",1997,27.08983,16.08667,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708,16.08667,27.08983,TRUE
"899",5288,"H5",5250,"Found",1937,-33.1,-61.13333,"H","Chondrite","Stony","Ordinary","H","2",0.463225690897741,-61.13333,-33.1,TRUE
"5144",17053,"L6",78,"Found",1999,27.16667,-9.5,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708,-9.5,27.16667,TRUE
"2150",6573,"H4",85,"Found",1986,29.62667,11.69389,"H","Chondrite","Stony","Ordinary","H","14",0.498018659921233,11.69389,29.62667,TRUE
"2092",6502,"Achondrite-ung",130,"Found",1998,27.198,16.4085,"Achondrite","Achondrite","Stony",NA,NA,"11",0.00485781484723708,16.4085,27.198,TRUE
"3515",10920,"Iron, IAB-MG",736600,"Found",1915,-23.9,151.3,"Iron IAB","Achondrite","Iron","Non-magmatic","Primative","1",0.297273742080897,151.3,-23.9,TRUE
"2548",7017,"L6",93,"Found",2000,18.45,54.10333,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708,54.10333,18.45,TRUE
"4783",15464,"H6",4300,"Found",1939,35.23333,-100.6,"H","Chondrite","Stony","Ordinary","H","2",0.463225690897741,-100.6,35.23333,TRUE
"122",124,"H6",287,"Found",1990,27.73333,4.16667,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708,4.16667,27.73333,TRUE
"606",4950,"Iron, IIE-an",12000,"Found",1855,-28.08333,-69.33333,"Iron IIE","Achondrite","Iron","Non-magmatic","Primative","13",0.428663281861922,-69.33333,-28.08333,TRUE
"2072",6482,"H6",57,"Found",2000,27.56667,16.2,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708,16.2,27.56667,TRUE
"1687",6095,"H6",29,"Found",1997,27.02317,16.41317,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708,16.41317,27.02317,TRUE
"8665",51983,"H4-6",20.3,"Found",2009,20.78388,55.44787,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708,55.44787,20.78388,TRUE
"4195",12060,"Pallasite, PES",350,"Found",1946,-26.26667,18.18333,"Eagle Station Group","Achondrite","Stony-Iron","Pallasite",NA,"14",0.498018659921233,18.18333,-26.26667,TRUE
"9074",54649,"L6",1489,"Found",2003,-23.28861,-70.47469,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708,-70.47469,-23.28861,TRUE
"1009",5404,"Iron, IIE",134000,"Found",1912,37.43333,-3.65,"Iron IIE","Achondrite","Iron","Magmatic","Siderite","1",0.297273742080897,-3.65,37.43333,TRUE
"7268",32766,"H4",6.85,"Found",2005,34.48728,-116.95833,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708,-116.95833,34.48728,TRUE
"8370",51428,"H6",32.7,"Found",2008,21.27632,57.11877,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708,57.11877,21.27632,TRUE
"9218",55461,"LL6",52.29,"Found",2010,20.50797,55.82712,"LL","Chondrite","Stony","Ordinary","LL","11",0.00485781484723708,55.82712,20.50797,TRUE
"6935",30347,"L6",5800,"Found",1914,-29.75,141.03333,"L","Chondrite","Stony","Ordinary","L","2",0.463225690897741,141.03333,-29.75,TRUE
"2224",6693,"H6",25400,"Fell",1962,25.73333,73.61667,"H","Chondrite","Stony","Ordinary","H","2",0.463225690897741,73.61667,25.73333,TRUE
"450",461,"LL5",700,"Fell",1835,51.78333,-1.78333,"LL","Chondrite","Stony","Ordinary","LL","2",0.463225690897741,-1.78333,51.78333,TRUE
"9395",55762,"Iron, IAB-sLL",4800,"Found",2005,50.00957,-95.38537,"Iron IAB","Achondrite","Iron","Non-magmatic","Primative","11",0.00485781484723708,-95.38537,50.00957,TRUE
"9808",57179,"H4",428,"Found",2010,-25.23333,-69.71667,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708,-69.71667,-25.23333,TRUE
"1055",5455,"H5",800,"Found",1955,34.83333,-112.01667,"H","Chondrite","Stony","Ordinary","H","13",0.428663281861922,-112.01667,34.83333,TRUE
"4580",12756,"L6",460,"Fell",1912,-25.66667,28.36667,"L","Chondrite","Stony","Ordinary","L","1",0.297273742080897,28.36667,-25.66667,TRUE
"4286",12154,"L6",1211.57,"Found",2002,19.98358,56.77298,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708,56.77298,19.98358,TRUE
"7656",35667,"H4",111.51,"Found",2005,20.47393,55.93367,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708,55.93367,20.47393,TRUE
"9832",57216,"L5",606,"Found",2010,26.74853,-12.70978,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708,-12.70978,26.74853,TRUE
"1280",5686,"CO3",193,"Found",1996,27.10383,16.0325,"CO","Chondrite","Stony","Carbonaceous","CM-CO","11",0.00485781484723708,16.0325,27.10383,TRUE
"5708",22677,"L6",8.7,"Found",1983,34.21667,-103.28333,"L","Chondrite","Stony","Ordinary","L","1",0.297273742080897,-103.28333,34.21667,TRUE
"434",444,"L6",8056,"Found",2002,19.86607,57.0032,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708,57.0032,19.86607,TRUE
"6315",23599,"H6",16.5,"Found",2000,35.34443,-116.11485,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708,-116.11485,35.34443,TRUE
"9020",54560,"H6",173,"Found",2011,32.76277,9.86542,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708,9.86542,32.76277,TRUE
"3709",11555,"H5",250,"Found",1994,28.76717,12.89883,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708,12.89883,28.76717,TRUE
"994",5395,"L6",104000,"Fell",1917,44.9,-90.28333,"L","Chondrite","Stony","Ordinary","L","1",0.297273742080897,-90.28333,44.9,TRUE
"5671",22639,"L6",52.7,"Found",2003,41.65,-109.025,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708,-109.025,41.65,TRUE
"9415",56143,"H5",92750,"Found",1979,51.14967,-1.81,"H","Chondrite","Stony","Ordinary","H","2",0.463225690897741,-1.81,51.14967,TRUE
"3352",10063,"H5",2500,"Found",1970,47.95833,-96.7,"H","Chondrite","Stony","Ordinary","H","2",0.463225690897741,-96.7,47.95833,TRUE
"7580",35590,"L6",198.95,"Found",2005,19.94863,56.0315,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708,56.0315,19.94863,TRUE
"7390",34502,"L5",502,"Found",2005,18.55392,54.01958,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708,54.01958,18.55392,TRUE
"6687",24076,"L6",4.7,"Found",2001,39.6844,-117.62007,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708,-117.62007,39.6844,TRUE
"780",5154,"Iron, IID",1626,"Found",1960,33.21667,-102.18333,"Iron IID","Achondrite","Iron","Magmatic","Siderite","2",0.463225690897741,-102.18333,33.21667,TRUE
"5162",17339,"L6",5700,"Found",2001,31.33333,-4,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708,-4,31.33333,TRUE
"3669",11515,"L6",129,"Found",1990,28.78333,13.21667,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708,13.21667,28.78333,TRUE
"1184",5590,"H5/6",86,"Found",1995,27.16033,16.03533,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708,16.03533,27.16033,TRUE
"5518",18885,"L5",83,"Found",1989,-30.46667,125.46667,"L","Chondrite","Stony","Ordinary","L","2",0.463225690897741,125.46667,-30.46667,TRUE
"5435",18795,"Iron, IIC",17500,"Found",1906,37.73333,-89.85,"Iron IIC","Achondrite","Iron","Magmatic","Siderite","1",0.297273742080897,-89.85,37.73333,TRUE
"6816",24206,"Iron, IID",430000,"Found",1927,35.8,-113.7,"Iron IID","Achondrite","Iron","Magmatic","Siderite","13",0.428663281861922,-113.7,35.8,TRUE
"149",151,"L5",91,"Found",1990,27.56667,4.35,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708,4.35,27.56667,TRUE
"5358",18057,"H6",6169,"Found",1939,40.96667,-102.4,"H","Chondrite","Stony","Ordinary","H","2",0.463225690897741,-102.4,40.96667,TRUE
"8190",50672,"Mesosiderite",31.9,"Found",2008,19.97525,56.42839,"Mesosiderite","Achondrite","Stony-Iron","Mesosiderite",NA,"11",0.00485781484723708,56.42839,19.97525,TRUE
"8457",51642,"L~4",113.4,"Found",2003,19.30267,55.70097,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708,55.70097,19.30267,TRUE
"5136",17045,"L6",950,"Found",1999,27.16667,-9.5,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708,-9.5,27.16667,TRUE
"4660",14718,"Mesosiderite-A3",59000,"Fell",1935,52,19.91667,"Mesosiderite","Achondrite","Stony-Iron","Mesosiderite",NA,"1",0.297273742080897,19.91667,52,TRUE
"6192",23475,"L/LL4",429,"Found",1991,-30.58333,125.21667,"LL","Chondrite","Stony","Ordinary","LL","11",0.00485781484723708,125.21667,-30.58333,TRUE
"9718",56601,"L6",296,"Found",2011,-24.85,-70.53333,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708,-70.53333,-24.85,TRUE
"7165",30747,"L6",3.1,"Found",2003,34.48715,-116.95337,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708,-116.95337,34.48715,TRUE
"9603",56439,"H4",92,"Found",1979,20.11306,56.3975,"H","Chondrite","Stony","Ordinary","H","14",0.498018659921233,56.3975,20.11306,TRUE
"7192",30926,"L3.8-6",33.9,"Found",2001,28.75,-7.58333,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708,-7.58333,28.75,TRUE
"6202",23485,"Iron, IAB-MG",2200,"Found",1949,35.28333,-112.86667,"Iron IAB","Achondrite","Iron","Non-magmatic","Primative","13",0.428663281861922,-112.86667,35.28333,TRUE
"3059",7528,"L6",708,"Found",2000,18.41212,54.62893,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708,54.62893,18.41212,TRUE
"6916",24332,"Iron, IVA",3867,"Found",1918,35.68333,-82.18333,"Iron IVA","Achondrite","Iron","Magmatic","Siderite","11",0.00485781484723708,-82.18333,35.68333,TRUE
"2798",7267,"H4",340,"Found",2000,18.30833,54.17333,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708,54.17333,18.30833,TRUE
"8167",49498,"L6",181,"Found",2008,-25.4425,-69.874,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708,-69.874,-25.4425,TRUE
"4064",11918,"H5",60.9,"Found",2003,35.83833,-114.16617,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708,-114.16617,35.83833,TRUE
"2144",6567,"LL4-6",453,"Found",1986,29.43833,11.87833,"LL","Chondrite","Stony","Ordinary","LL","14",0.498018659921233,11.87833,29.43833,TRUE
"4440",12339,"Iron, IAB-sHH",490,"Found",1893,33.5,-114,"Iron IAB","Achondrite","Iron","Non-magmatic","Primative","14",0.498018659921233,-114,33.5,TRUE
"6033",23311,"H4",472,"Found",2002,21.00333,57.315,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708,57.315,21.00333,TRUE
"962",5360,"L6",2000,"Found",1991,-29.91667,129.83333,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708,129.83333,-29.91667,TRUE
"9358",55653,"Mesosiderite-C2",5026,"Found",2010,20.0049,56.40473,"Mesosiderite","Achondrite","Stony-Iron","Mesosiderite",NA,"11",0.00485781484723708,56.40473,20.0049,TRUE
"8469",51654,"L~6",1589.2,"Found",2003,19.27775,55.76402,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708,55.76402,19.27775,TRUE
