"","X","id","recclass","mass","fell_or_found","year","latitude","longitude","group","chondrite","type","lvl3","lvl4","lc_sample","weights"
"9677",9677,56513,"L4",553.5,"Found",1979,19.84306,56.42056,"L","Chondrite","Stony","Ordinary","L",14,0.498018659921233
"1398",1398,5804,"LL5-6",7141,"Found",1997,27.06117,16.17817,"LL","Chondrite","Stony","Ordinary","LL",11,0.00485781484723708
"7048",7048,30467,"H6",4.4,"Found",1999,35.05847,-116.769,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"2146",2146,6569,"H4",700,"Found",1986,29.41917,12.125,"H","Chondrite","Stony","Ordinary","H",14,0.498018659921233
"3235",3235,7754,"L6",2117,"Fell",1943,33.43333,127.26667,"L","Chondrite","Stony","Ordinary","L",0,71.3451083182367
"3293",3293,7818,"Iron",40000,"Found",1938,-30.63333,-64.88333,"Iron","Achondrite","Iron",NA,NA,2,0.463225690897741
"9095",9095,54837,"H5",1.9,"Found",2010,-24.85,-70.53333,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"695",695,5065,"L5",705,"Fell",1941,40.91667,-78.08333,"L","Chondrite","Stony","Ordinary","L",2,0.463225690897741
"5353",5353,18051,"L",540,"Found",1969,28.29583,0.025,"L","Chondrite","Stony","Ordinary","L",14,0.498018659921233
"6968",6968,30381,"Iron, ungrouped",1e+06,"Found",1792,22.81667,-102.56667,"Iron","Achondrite","Iron",NA,NA,2,0.463225690897741
"8777",8777,52435,"L6",345,"Found",2005,18.64867,54.43083,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"9096",9096,54838,"Lunar (bas/anor)",2.51,"Found",2007,18.46,54.058,"Lunar","Achondrite","Stony","Moon",NA,11,0.00485781484723708
"9115",9115,54935,"H5",2.3,"Found",2011,-30.657,131.47814,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"1052",1052,5452,"Iron, IIAB",2156,"Found",1980,-27.95,122.88333,"Iron IIAB","Achondrite","Iron","Magmatic","Siderite",2,0.463225690897741
"1021",1021,5417,"L6",93500,"Found",1939,32,-101.5,"L","Chondrite","Stony","Ordinary","L",15,0.406210536590808
"5239",5239,17842,"Eucrite",712,"Found",2000,31.7025,-4.96833,"Eucrite","Achondrite","Stony","Asteroidal","H-E-D Vesta",11,0.00485781484723708
"1835",1835,6244,"H6",586,"Found",1999,27.11667,16.05,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"9512",9512,56268,"L5",364.2,"Found",2011,19.66132,56.6766,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"4848",4848,16697,"LL6",5500,"Fell",1952,32.33333,120.66667,"LL","Chondrite","Stony","Ordinary","LL",1,0.297273742080897
"5479",5479,18841,"H5",7e+05,"Found",1917,34.11667,-101.78333,"H","Chondrite","Stony","Ordinary","H",2,0.463225690897741
"5338",5338,18033,"Stone-uncl",4500,"Fell",1671,48.5,8,"Stony",NA,"Stony",NA,NA,10,0.461815233876118
"8593",8593,51911,"H4-6",159.3,"Found",2009,19.74035,56.33962,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"4216",4216,12084,"Iron, IIAB",40000,"Found",1976,55.608833,11.229167,"Iron IIAB","Achondrite","Iron","Magmatic","Siderite",0,71.3451083182367
"755",755,5128,"L",762,"Fell",1886,40.5,-80.08333,"L","Chondrite","Stony","Ordinary","L",1,0.297273742080897
"9101",9101,54859,"H5",5176,"Found",1994,35.405,-98.74889,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"3095",3095,7564,"H6",82.43,"Found",2001,19.02542,54.50633,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"737",737,5109,"H5",381,"Found",1977,-29.46667,128.35,"H","Chondrite","Stony","Ordinary","H",2,0.463225690897741
"9878",9878,57334,"L~6",333,"Found",2011,-24.68333,-69.76667,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"7253",7253,31358,"Acapulcoite",93,"Found",2003,18.20417,54.05667,"Acapulcoite","Achondrite","Stony","Primitive",NA,11,0.00485781484723708
"3478",3478,10854,"H5",367,"Fell",1960,11.65,-2.18333,"H","Chondrite","Stony","Ordinary","H",16,1.82339952891488
"1351",1351,5757,"L6",184,"Found",1996,27.62417,16.05983,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"6412",6412,23728,"L6",50,"Fell",1974,41.2,-73.13333,"L","Chondrite","Stony","Ordinary","L",2,0.463225690897741
"6273",6273,23557,"L5",255.25,"Found",1998,18.1672,53.84555,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"9298",9298,55550,"L4",2572,"Found",1990,-28.84519,121.397,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"9138",9138,55278,"H5",1357,"Found",2004,18.69667,54.37167,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"2437",2437,6906,"L6",220,"Found",2000,18.98267,54.62183,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"83",83,85,"H5",183,"Found",1990,27.7,4.35,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"8532",8532,51737,"Iron, IIAB",41,"Found",2004,44.93389,-116.43167,"Iron IIAB","Achondrite","Iron","Magmatic","Siderite",11,0.00485781484723708
"1513",1513,5919,"H6",48,"Found",1997,27.83533,15.8435,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"9346",9346,55641,"H3.6",100.68,"Found",2010,20.80225,55.44393,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"735",735,5107,"Iron, IVA",2000,"Found",1900,-31.15,149.11667,"Iron IVA","Achondrite","Iron","Magmatic","Siderite",2,0.463225690897741
"6014",6014,23292,"H4/5",154,"Found",2000,20.82752,57.30552,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"2414",2414,6883,"H3-5",243,"Found",2001,18.73805,54.19367,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"9237",9237,55480,"L6",15.95,"Found",2010,19.4694,56.5578,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"7795",7795,45827,"H5",105.3,"Found",2001,19.53112,57.08427,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"7802",7802,45834,"CK3",134,"Found",2006,18.56944,54.24,"CK","Chondrite","Stony","Carbonaceous","CV-CK",11,0.00485781484723708
"3959",3959,11805,"H6",152,"Found",2001,29.08933,12.427,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"6701",6701,24092,"H",3000,"Found",1970,37.63333,-102.41667,"H","Chondrite","Stony","Ordinary","H",2,0.463225690897741
"4229",4229,12097,"H4",162,"Found",1999,19.26833,56.145,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"3443",3443,10167,"Iron, IIIAB",15900,"Found",1856,44.35,-100.38333,"Iron IIIAB","Achondrite","Iron","Magmatic","Siderite",13,0.428663281861922
"9586",9586,56408,"H6",55.51,"Found",2010,22.68423,55.33652,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"697",697,5067,"H4",1500,"Found",1979,34.20583,-103.22222,"H","Chondrite","Stony","Ordinary","H",1,0.297273742080897
"3098",3098,7567,"H4",133.22,"Found",2001,19.0456,54.494,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"4261",4261,12129,"L6",557,"Found",2000,19.27082,56.69713,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"6785",6785,24172,"L5",6900,"Found",2003,-41.06667,-62.85,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"997",997,5398,"Iron",18400,"Found",1923,37.26667,-99.33333,"Iron","Achondrite","Iron",NA,NA,2,0.463225690897741
"1198",1198,5604,"H5",236,"Found",1995,27.1425,16.0295,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"1941",1941,6351,"H5",10.5,"Found",2000,26.98717,16.437,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"7517",7517,35527,"Mesosiderite",492.31,"Found",2002,19.9867,56.41857,"Mesosiderite","Achondrite","Stony-Iron","Mesosiderite",NA,11,0.00485781484723708
"7365",7365,34054,"L5",51.1,"Found",2004,20.59833,57.16323,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"8784",8784,52465,"L6",43.1,"Found",2010,34.48388,-116.9501,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"1617",1617,6024,"Martian (shergottite)",2015,"Found",1998,27.35267,16.20067,"Shergottite","Achondrite","Stony","Martian","SNC",11,0.00485781484723708
"6740",6740,24133,"Iron, IAB complex",44000,"Found",1992,56.38333,120.46667,"Iron IAB","Achondrite","Iron","Non-magmatic","Primative",11,0.00485781484723708
"8680",8680,51998,"H5",115.5,"Found",2009,20.35648,56.54885,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"6825",6825,24215,"CO3.7",1600,"Fell",1877,38.68333,-91.15,"CO","Chondrite","Stony","Carbonaceous","CM-CO",1,0.297273742080897
"3588",3588,11433,"Iron, IIG",13100,"Found",2000,-25.1,-69.53333,"Iron IIG","Achondrite","Iron","Magmatic","Siderite",11,0.00485781484723708
"262",262,265,"H6",75,"Found",1991,27.68528,4.50333,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"7677",7677,35688,"L6",243.4,"Found",2005,20.2189,56.46167,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"7247",7247,31352,"Iron, IIIAB",9530,"Found",2001,50.11112,36.8001,"Iron IIIAB","Achondrite","Iron","Magmatic","Siderite",11,0.00485781484723708
"2000",2000,6410,"Eucrite-pmict",361,"Found",1999,26.9195,16.674,"Eucrite","Achondrite","Stony","Asteroidal","H-E-D Vesta",11,0.00485781484723708
"9090",9090,54829,"H5",6,"Found",2010,-24.25,-70.51667,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"6432",6432,23748,"H5",3.4,"Found",2000,35.25448,-117.10972,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"1896",1896,6306,"H5",90.5,"Found",1999,27.71433,15.86867,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"3349",3349,10060,"L4",74318,"Found",1977,-32.03333,139.78333,"L","Chondrite","Stony","Ordinary","L",2,0.463225690897741
"213",213,215,"CH3",105,"Found",1991,27.68806,4.37194,"CH","Chondrite","Stony","Carbonaceous","CR",11,0.00485781484723708
"6773",6773,24164,"Iron, IIE",70,"Found",1876,48.63333,34.36667,"Iron IIE","Achondrite","Iron","Magmatic","Siderite",1,0.297273742080897
"6157",6157,23435,"L6",1069.5,"Found",2003,20.63642,57.28727,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"5393",5393,18097,"L6",13.6,"Found",1965,-32.04167,126.18333,"L","Chondrite","Stony","Ordinary","L",2,0.463225690897741
"5423",5423,18782,"H6",12570,"Fell",1992,41.28333,-73.91667,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"3402",3402,10126,"H3",74,"Found",1970,-30.9,128.08333,"H","Chondrite","Stony","Ordinary","H",2,0.463225690897741
"3539",3539,10948,"H6",1600,"Fell",1865,24.23333,89.05,"H","Chondrite","Stony","Ordinary","H",1,0.297273742080897
"8729",8729,52387,"H6",29.4,"Found",2009,-25.439667,-69.8865,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"1307",1307,5713,"Ureilite-pmict",32,"Found",1996,27.05117,16.39233,"Ureilite","Achondrite","Stony","Primitive or asteroidal",NA,11,0.00485781484723708
"7131",7131,30553,"H6",608.5,"Found",2004,19.23439,54.91681,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"7980",7980,47704,"L6-melt breccia",101,"Found",2006,-31.66417,141.23375,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"5258",5258,17871,"R4",36,"Found",2001,30.808,-5.85583,"Rumuruti","Chondrite","Stony","Other","Rumuruti",11,0.00485781484723708
"6842",6842,24227,"Iron, IVB",38800,"Found",1898,34.25,-112.75,"Iron IVB","Achondrite","Iron","Magmatic","Siderite",15,0.406210536590808
"5237",5237,17840,"L4",5146,"Found",2000,30.63583,-5.08833,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"5446",5446,18807,"Pallasite, PMG-an",1360,"Found",1935,40.45,-102.38333,"Main Group","Achondrite","Stony-Iron","Pallasite",NA,2,0.463225690897741
"248",248,250,"L6",318,"Found",1991,27.52111,3.77333,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"7815",7815,45847,"H5",2967,"Found",2005,19.96297,56.44587,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"3668",3668,11514,"L6",233,"Found",1990,28.78333,13.03333,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"9815",9815,57186,"L6",2084,"Found",2010,-25.23333,-69.71667,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"1495",1495,5901,"H3-5",210,"Found",1997,27.5965,15.8705,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"5594",5594,22547,"H4",4.8,"Found",2002,35.69733,-114.06167,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"4879",4879,16735,"L3.8-an",14040,"Found",1965,-30.01667,141.06667,"L","Chondrite","Stony","Ordinary","L",2,0.463225690897741
"8196",8196,50678,"H3",22,"Found",2008,19.96825,56.41514,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"1766",1766,6174,"H5",72,"Found",1998,27.30417,16.32217,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"26",26,27,"L5",446,"Found",1989,27.73333,4.4,"L","Chondrite","Stony","Ordinary","L",14,0.498018659921233
"6928",6928,24344,"H5",3479,"Found",1968,51.88333,-104.18333,"H","Chondrite","Stony","Ordinary","H",1,0.297273742080897
"4083",4083,11937,"H5",4000,"Found",1991,-30.66167,129.11667,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"5589",5589,22542,"H6",12,"Found",2001,35.64645,-114.02853,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"7276",7276,32784,"CO3",118,"Found",2002,26.60867,4.053,"CO","Chondrite","Stony","Carbonaceous","CM-CO",11,0.00485781484723708
"8033",8033,48582,"H4",18.319,"Found",2007,19.76285,56.39985,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"9731",9731,56637,"LL5",27,"Found",2011,-24.85,-70.53333,"LL","Chondrite","Stony","Ordinary","LL",11,0.00485781484723708
"1453",1453,5859,"H6",707,"Found",1997,27.1595,16.05283,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"5295",5295,17979,"H4",5e+05,"Fell",1887,57.78333,55.26667,"H","Chondrite","Stony","Ordinary","H",10,0.461815233876118
"3789",3789,11635,"L6",398,"Found",1995,28.81267,13.42267,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"6020",6020,23298,"L4",190,"Found",2000,20.54167,56.68833,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"6223",6223,23506,"H5",12.37,"Found",2001,-19.36775,-66.96787,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"9767",9767,56696,"H4",106,"Found",2011,-24.85,-70.53333,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"7444",7444,34557,"L5/6",375,"Found",2005,18.54747,53.99986,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"6650",6650,24032,"H6",259.1,"Fell",1944,42.06667,-104.16667,"H","Chondrite","Stony","Ordinary","H",2,0.463225690897741
"9436",9436,56187,"H5",153,"Found",2011,19.2701,54.49733,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"8543",8543,51861,"L5",541,"Found",2009,20.53,57.367,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"7009",7009,30425,"Lunar (anorth)",69.2,"Found",2001,18.2469,53.9962,"Lunar","Achondrite","Stony","Moon",NA,11,0.00485781484723708
"6346",6346,23633,"L4",60.39,"Found",1992,-30.16,126.38667,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"5015",5015,16914,"Stone-uncl",367,"Fell",920,42.51667,12.51667,"Stony",NA,"Stony",NA,NA,11,0.00485781484723708
"3081",3081,7550,"H6",44.4,"Found",2001,19.06155,54.53462,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"3624",3624,11469,"EH",367,"Found",1971,26.43333,3.65556,"EH","Chondrite","Stony","Enstatite","EH-EL",14,0.498018659921233
"8531",8531,51736,"Iron, IAB-MG",35400,"Found",2008,30.51667,-4.3,"Iron IAB","Achondrite","Iron","Non-magmatic","Primative",11,0.00485781484723708
"4026",4026,11878,"H5",20000,"Fell",1869,59.85,17.66667,"H","Chondrite","Stony","Ordinary","H",1,0.297273742080897
"256",256,259,"LL5-6",202,"Found",1991,27.50972,3.88056,"LL","Chondrite","Stony","Ordinary","LL",11,0.00485781484723708
"8005",8005,48554,"Mesosiderite",153.278,"Found",2002,19.97568,56.41903,"Mesosiderite","Achondrite","Stony-Iron","Mesosiderite",NA,11,0.00485781484723708
"808",808,5186,"Iron, IIIAB",48500,"Fell",1886,35.5,-93.5,"Iron IIIAB","Achondrite","Iron","Magmatic","Siderite",12,0.49799067553469
"8497",8497,51682,"H~5",25.2,"Found",2007,18.25802,53.99347,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"9196",9196,55439,"H6",37.67,"Found",2010,20.49408,55.55902,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"7547",7547,35557,"Mesosiderite",298,"Found",2005,19.97973,56.41405,"Mesosiderite","Achondrite","Stony-Iron","Mesosiderite",NA,11,0.00485781484723708
"959",959,5355,"Iron, IIIAB",3920,"Fell",1988,-10.05944,33.395,"Iron IIIAB","Achondrite","Iron","Magmatic","Siderite",2,0.463225690897741
"4569",4569,12743,"L6",800,"Fell",1938,52.45,51.56667,"L","Chondrite","Stony","Ordinary","L",2,0.463225690897741
"4005",4005,11855,"Stone-uncl",29000,"Fell",1628,51.65,-1.51667,"Stony",NA,"Stony",NA,NA,2,0.463225690897741
"7025",7025,30443,"LL6",25000,"Fell",2004,32.25,-8.15,"LL","Chondrite","Stony","Ordinary","LL",11,0.00485781484723708
"9318",9318,55570,"L6",800,"Found",2011,18.72397,54.5406,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"3311",3311,10016,"H5",385.5,"Found",1968,33.79,-103.56333,"H","Chondrite","Stony","Ordinary","H",2,0.463225690897741
"7654",7654,35665,"H5",121.69,"Found",2003,20.5501,55.92748,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"6406",6406,23720,"H3.6",430,"Found",1983,-21.19222,55.68639,"H","Chondrite","Stony","Ordinary","H",0,71.3451083182367
"9271",9271,55514,"L6",122.21,"Found",2010,20.44685,56.25488,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"8794",8794,52587,"H5",488,"Found",2004,18.48683,54.35033,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"6603",6603,23980,"OC",1959,"Found",1965,39.52167,-103.16667,"Chondrite","Chondrite","Stony",NA,NA,2,0.463225690897741
"7578",7578,35588,"H5",25.87,"Found",2005,19.99917,56.40987,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"2765",2765,7234,"L6",145,"Found",2001,19.17597,54.76417,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"4046",4046,11897,"Iron",12,"Found",1950,33.75,-98.83333,"Iron","Achondrite","Iron",NA,NA,1,0.297273742080897
"6122",6122,23400,"H4-6",646.1,"Found",2002,20.50052,57.27052,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"2082",2082,6492,"L6",56,"Found",1998,27.33117,16.2035,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"5224",5224,17808,"H4",354,"Found",1979,31.03333,-4,"H","Chondrite","Stony","Ordinary","H",13,0.428663281861922
"8210",8210,50912,"CO3",2860,"Found",2000,32.91745,-114.767183,"CO","Chondrite","Stony","Carbonaceous","CM-CO",11,0.00485781484723708
"487",487,2304,"H4",6500,"Fell",1942,9.53333,39.71667,"H","Chondrite","Stony","Ordinary","H",2,0.463225690897741
"2784",2784,7253,"H",281,"Found",2001,18.71167,54.65333,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"6485",6485,23806,"L6",131,"Found",1989,25.13333,0.46667,"L","Chondrite","Stony","Ordinary","L",14,0.498018659921233
"2852",2852,7321,"H5",593,"Found",2001,18.72607,54.38083,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"3418",3418,10142,"H5",42.94,"Found",1992,-30.16667,126.08333,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"8070",8070,48619,"L6",1064.1,"Found",2007,19.8144,56.47422,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"1936",1936,6346,"H6",107,"Found",2000,27.03283,16.48967,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"7004",7004,30420,"Lunar (anorth)",33.7,"Found",2001,18.2447,53.9978,"Lunar","Achondrite","Stony","Moon",NA,11,0.00485781484723708
"3241",3241,7760,"EL6",10000,"Fell",1947,40.78167,-96.47167,"EL","Chondrite","Stony","Enstatite","EH-EL",1,0.297273742080897
"3597",3597,11442,"L5",288,"Fell",1972,13.5,-0.68333,"L","Chondrite","Stony","Ordinary","L",15,0.406210536590808
"1592",1592,5999,"H4",75,"Found",1998,27.5825,15.98333,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"8334",8334,51051,"H5",35900,"Found",2006,37.01667,-95.66667,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"4023",4023,11875,"H5",1000,"Fell",1857,10,-84.1,"H","Chondrite","Stony","Ordinary","H",16,1.82339952891488
"5629",5629,22582,"Brachinite",19.7,"Found",1991,-30.31806,128.37333,"Brachinite","Achondrite","Stony","Primitive or asteroidal",NA,11,0.00485781484723708
"4682",4682,14742,"H6",0.97,"Found",2002,34.48793,-116.9488,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"9005",9005,54499,"H5",35,"Found",2010,-24.85,-70.53333,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
